scenario,display_name,band,channel_id,wavelength_nm,frequency_offset_ghz,launch_power_dbm,shaped,neural_nli,ase_var,nli_var,implementation_var,total_noise_var,gsnr_db,entropy_bits_per_symbol,ser,ber,gmi_bits_per_symbol,ngmi,net_rate_tbps,parameter_count,train_time_s,inference_time_s,residual_mse_before,residual_mse_after
pcs_only,PCS only,O,0,1312.4,-300.0,0.0,True,False,0.0007677878537350412,0.001265,0.0018419273861053573,0.0038747152398403983,24.298296510497934,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.00348587210927361,0.00348587210927361
pcs_only,PCS only,O,1,1311.8,-225.0,0.0,True,False,0.0007677878537350412,0.0012017500000000001,0.0018419273861053573,0.0038114652398403984,24.362786637713185,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.00347843573150226,0.00347843573150226
pcs_only,PCS only,O,2,1311.2,-150.0,0.0,True,False,0.0007677878537350412,0.0011385,0.0018419273861053573,0.0037482152398403985,24.321095702584863,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0034646623699326044,0.0034646623699326044
pcs_only,PCS only,O,3,1310.6,-75.0,0.0,True,False,0.0007677878537350412,0.0010752499999999998,0.0018419273861053573,0.0036849652398403985,24.44823002368235,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0033955886926607154,0.0033955886926607154
pcs_only,PCS only,O,4,1310.0,0.0,0.0,True,False,0.0007677878537350412,0.001012,0.0018419273861053573,0.0036217152398403986,24.554631579011676,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0033304597808749025,0.0033304597808749025
pcs_only,PCS only,O,5,1309.4,75.0,0.0,True,False,0.0007677878537350412,0.0010752499999999998,0.0018419273861053573,0.0036849652398403985,24.456310251837188,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.003375179834883588,0.003375179834883588
pcs_only,PCS only,O,6,1308.8,150.0,0.0,True,False,0.0007677878537350412,0.0011385,0.0018419273861053573,0.0037482152398403985,24.429661509709867,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0034168691368349122,0.0034168691368349122
pcs_only,PCS only,O,7,1308.2,225.0,0.0,True,False,0.0007677878537350412,0.0012017500000000001,0.0018419273861053573,0.0038114652398403984,24.43931736994854,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0033932093708195824,0.0033932093708195824
pcs_only,PCS only,O,8,1307.6,300.0,0.0,True,False,0.0007677878537350412,0.001265,0.0018419273861053573,0.0038747152398403983,24.34687012106464,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0034593532051613238,0.0034593532051613238
pcs_only,PCS only,E,0,1402.4,-300.0,0.0,True,False,0.0006811476104107644,0.0011244444444444444,0.0018419273861053573,0.003647519440960566,24.525627924750374,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.003321265982787903,0.003321265982787903
