seed,launch_power_dbm,scenario,display_name,band,channel_id,shaped,neural_nli,ase_var,nli_var,implementation_var,total_noise_var,gsnr_db,entropy_bits_per_symbol,ser,ber,gmi_bits_per_symbol,ngmi,net_rate_tbps,parameter_count,train_time_s,inference_time_s,residual_mse_before,residual_mse_after,residual_mse_improvement_percent
1,0.0,pcs_only,PCS only,E,0,True,False,0.001873155928629602,0.002923555555555555,0.003223372925684375,0.008020084409869533,21.136566459648186,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.007223228492848009,0.007223228492848009,0.0
1,0.0,pcs_only,PCS only,S,0,True,False,0.0015652147475806513,0.0021926666666666665,0.003223372925684375,0.006981254339931693,21.738814938860788,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.006301314074545433,0.006301314074545433,0.0
1,0.0,pcs_only,PCS only,C,0,True,False,0.0013200000000000002,0.001609296636085627,0.003223372925684375,0.006152669561770002,22.12989226822969,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.005587223569921965,0.005587223569921965,0.0
1,0.0,pcs_only,PCS only,L,0,True,False,0.0014674858800117008,0.0014617777777777776,0.003223372925684375,0.006152636583473854,22.29968808568161,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.005587349876245611,0.005587349876245611,0.0
1,0.0,neural_only,Neural NLI only,O,0,False,True,0.0021114165977713633,0.0037375,0.003223372925684375,0.009072289523455738,21.40590031990301,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,786,0.266461100000015,0.0011159000005136477,0.007996202065414298,0.007159285054086827,10.46643149436356
1,0.0,neural_only,Neural NLI only,E,0,False,True,0.001873155928629602,0.003322222222222222,0.003223372925684375,0.0084187510765362,21.695192473235334,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,786,0.25410659999943164,0.0014066000003367662,0.007369302537538076,0.006708756762122862,8.963477507545626
1,0.0,neural_only,Neural NLI only,S,0,False,True,0.0015652147475806513,0.0024916666666666663,0.003223372925684375,0.007280254339931693,22.374634235706075,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,786,0.2859079000008933,0.0013318999990588054,0.006478900074884658,0.0058506188986032145,9.69734320671134
1,0.0,neural_only,Neural NLI only,C,0,False,True,0.0013200000000000002,0.0018287461773700304,0.003223372925684375,0.006372119103054406,22.812630256490323,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,786,0.25960920000034093,0.0009713999988889555,0.005880805012583625,0.0052809762724366095,10.199772630847558
1,0.0,neural_only,Neural NLI only,L,0,False,True,0.0014674858800117008,0.001661111111111111,0.003223372925684375,0.0063519699168071864,22.903620169700215,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,786,0.2656769000004715,0.0013026999986323062,0.005622151526260381,0.005138688691066106,8.599249467682956
1,0.0,proposed_pcs_neural,PCS + Neural NLI,O,0,True,True,0.0021114165977713633,0.0032890000000000003,0.003223372925684375,0.008623789523455739,21.37103431585469,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,786,0.27913709999847924,0.002031399999395944,0.007509575260477194,0.006811510723010569,9.295659384899313
1,0.0,proposed_pcs_neural,PCS + Neural NLI,E,0,True,True,0.001873155928629602,0.002923555555555555,0.003223372925684375,0.008020084409869533,21.64652145450841,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,786,0.294026000001395,0.0015045999989524717,0.0070896916927325705,0.006436658603207816,9.211022394586765
1,0.0,proposed_pcs_neural,PCS + Neural NLI,S,0,True,True,0.0015652147475806513,0.0021926666666666665,0.003223372925684375,0.006981254339931693,22.092440243566354,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,786,0.25221810000039113,0.001027500000418513,0.006531230565028298,0.00589750592637253,9.702989847718268
1,0.0,proposed_pcs_neural,PCS + Neural NLI,C,0,True,True,0.0013200000000000002,0.001609296636085627,0.003223372925684375,0.006152669561770002,22.501442242660122,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,786,0.2989379000009649,0.0018658000008144882,0.005694193248779859,0.005270761614232767,7.436200635407387
1,0.0,proposed_pcs_neural,PCS + Neural NLI,L,0,True,True,0.0014674858800117008,0.0014617777777777776,0.003223372925684375,0.006152636583473854,22.589497341721327,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,786,0.24294370000097842,0.0015447000005224254,0.005557740325955529,0.005153953298540611,7.2653093475628765
1,2.0,uniform_baseline,Uniform baseline,O,0,False,False,0.0021114165977713633,0.009388175537767057,0.003223372925684375,0.014722965061222795,19.36350017074385,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.011587700976808495,0.011587700976808495,0.0
1,2.0,uniform_baseline,Uniform baseline,E,0,False,False,0.001873155928629602,0.008345044922459606,0.003223372925684375,0.013441573776773583,19.856138687556474,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.010535266991074401,0.010535266991074401,0.0
1,2.0,uniform_baseline,Uniform baseline,S,0,False,False,0.0015652147475806513,0.006258783691844704,0.003223372925684375,0.011047371365109731,20.52749782403989,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.009005042257296494,0.009005042257296494,0.0
1,2.0,uniform_baseline,Uniform baseline,C,0,False,False,0.0013200000000000002,0.004593602709610792,0.003223372925684375,0.009136975635295166,21.306639328099585,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.007466913851693418,0.007466913851693418,0.0
1,2.0,uniform_baseline,Uniform baseline,L,0,False,False,0.0014674858800117008,0.004172522461229803,0.003223372925684375,0.008863381266925879,21.21867054169512,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,0,0.0,0.0,0.007365913905945872,0.007365913905945872,0.0
