band,spans,launch_power_dbm,pcs_nu,shaped,stress_name,display_name,scenario,n_seeds,gmi_mean,gmi_std,gmi_ci95,ngmi_mean,ngmi_std,ngmi_ci95,ber_mean,ber_std,ber_ci95,gsnr_db_mean,gsnr_db_std,gsnr_db_ci95,rate_tbps_mean,rate_tbps_std,rate_tbps_ci95,train_time_s_mean,train_time_s_std,train_time_s_ci95,inference_time_s_mean,inference_time_s_std,inference_time_s_ci95,parameter_count_mean,parameter_count_std,parameter_count_ci95
L,8,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.705822688090188,0.014134507596454418,0.012389442167150422,0.926455672022547,0.0035336268991136045,0.0030973605417876056,0.017293294270833336,0.0011658975245682297,0.0010219542389354507,14.36415090370671,0.06096709884616409,0.053440018345100974,0.39528775339628675,0.0015076808102884643,0.0013215404978293723,0.00843637999787461,0.008161204364359836,0.007153611032894809,0.0,0.0,0.0,60.0,0.0,0.0
L,8,2.0,0.0,False,evidence,Raw,raw,5,3.712674856344922,0.014545702390297548,0.012749870295473104,0.9281687140862305,0.003636425597574387,0.003187467573868276,0.01837565104166667,0.0009019078848343505,0.0007905571172536024,13.195039900899749,0.035177964937967154,0.0308348457972683,0.3960186513434583,0.0015515415882984065,0.0013599861648504658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,8,4.0,0.0,False,evidence,DBP-like,dbp_like,5,3.4706720946787697,0.015808311692196424,0.013856596144876327,0.8676680236696924,0.003952077923049106,0.0034641490362190817,0.03251953125,0.0008195799124716955,0.0007183934677337751,11.970671435860883,0.05743930963109577,0.05034777475898909,0.37020502343240214,0.001686219913834287,0.0014780369221201431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,8,4.0,0.0,False,evidence,Linear EQ,linear,5,3.4371277063984125,0.012869896907867358,0.011280962024967056,0.8592819265996031,0.0032174742269668395,0.002820240506241764,0.0347412109375,0.000598988186741865,0.0005250362948834662,11.785689285103768,0.05704711900687242,0.05000400451979571,0.36662695534916395,0.0013727890035058266,0.0012033026159964642,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,8,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.6217694262429334,0.015181136681738086,0.013306853009664122,0.9054423565607334,0.0037952841704345214,0.0033267132524160306,0.02108561197916667,0.0009054805368295,0.0007936886848002754,13.298596037545696,0.08015421557889561,0.07025826768929264,0.3863220721325795,0.0016193212460520383,0.001419397654364152,1.7071663999988231,0.5915521912979717,0.5185183574966399,0.007663740000862162,0.0022104167063419083,0.0019375156694808253,7538.0,0.0,0.0
L,8,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.4894919016548607,0.027426345584522928,0.024040251855746632,0.8723729754137152,0.006856586396130732,0.006010062963936658,0.02936197916666667,0.0013327484437457198,0.0011682055179120137,13.12121431622494,0.11406514453372237,0.09998250747997077,0.37221246950985176,0.0029254768623491276,0.002564293531279654,0.005548540000745561,0.001957728281117257,0.0017160244990763855,0.0,0.0,0.0,60.0,0.0,0.0
L,8,4.0,0.0,False,evidence,Raw,raw,5,3.438237516441164,0.013577635423548451,0.011901322186059285,0.859559379110291,0.0033944088558871127,0.0029753305465148212,0.03479817708333333,0.0006895742240987899,0.0006044384575216946,11.786472406329459,0.057197822693931574,0.050136102125775565,0.36674533508705753,0.0014482811118451606,0.0012694743665129838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,8,6.0,0.0,False,evidence,DBP-like,dbp_like,5,2.843006534581993,0.007360589105650428,0.006451840817114066,0.7107516336454982,0.001840147276412607,0.0016129602042785165,0.07554524739583333,0.0007473034242219632,0.0006550403325004396,9.451357725153732,0.032409359800332105,0.028408056395350306,0.3032540303554126,0.0007851295046027437,0.0006881963538255278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,8,6.0,0.0,False,evidence,Linear EQ,linear,5,2.8074156763501903,0.008861435543107303,0.007767390723027312,0.7018539190875476,0.0022153588857768258,0.001941847680756828,0.07796223958333333,0.0012567907886947025,0.001101625697710636,9.302601202693396,0.03146731314562779,0.027582316095055417,0.2994576721440203,0.0009452197912647933,0.000828521677122926,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,8,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.2453717702461007,0.022758634301337566,0.019948822522156896,0.8113429425615252,0.0056896585753343915,0.004987205630539224,0.04318033854166667,0.0017213885928591094,0.0015088636284556656,11.355130715282526,0.10419059036266672,0.09132707912536883,0.3461729888262508,0.0024275876588093345,0.002127874402363397,1.5007858199998736,0.36767147664289235,0.3222782587432035,0.006501540000317618,0.0016786678735991824,0.001471417266989016,7538.0,0.0,0.0
L,8,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,2.98428058307312,0.005377261223835413,0.004713377278673721,0.74607014576828,0.0013443153059588533,0.0011783443196684302,0.06155598958333334,0.0008925891655726732,0.0007823888996785224,10.502456024905614,0.06256195889898959,0.05483797481824594,0.31832326219446616,0.0005735745305424329,0.0005027602430585203,0.006573079997906461,0.002616027568721261,0.0022930492660723028,0.0,0.0,0.0,60.0,0.0,0.0
L,8,6.0,0.0,False,evidence,Raw,raw,5,2.8080939619082157,0.007292400975389407,0.006392071285661342,0.7020234904770539,0.0018231002438473518,0.0015980178214153355,0.07810872395833332,0.0005508965265649845,0.000482882096131387,9.303122680112635,0.03139209142303477,0.027516381348095188,0.299530022603543,0.0007778561040415355,0.0006818209371372087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,10,-2.0,0.0,False,evidence,DBP-like,dbp_like,5,3.8125986238890355,0.004786965665572343,0.004195960408597495,0.9531496559722589,0.0011967414163930857,0.0010489901021493737,0.0117431640625,0.00041255832863400346,0.0003616233192636572,13.923267809131968,0.019216182221245083,0.016843726368172947,0.40667718654816387,0.0005106096709944107,0.0004475691102504236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,10,-2.0,0.0,False,evidence,Linear EQ,linear,5,3.809349237022533,0.004946316412393275,0.004335637496643024,0.9523373092556332,0.0012365791030983187,0.001083909374160756,0.011783854166666666,0.0005263041228680018,0.0004613259038639314,13.888335849430629,0.022703226434366668,0.0199002553853991,0.4063305852824035,0.0005276070839886227,0.00046246799964192847,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,10,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.7690703417502065,0.007025854748969724,0.00615843321694452,0.9422675854375516,0.001756463687242431,0.00153960830423613,0.013981119791666668,0.0005664553566176708,0.0004965200119774709,14.16157846860268,0.08264156175861366,0.07243852274473082,0.4020341697866887,0.0007494245065567675,0.0006568995431407462,1.5470623399989563,0.11979017519779156,0.10500071811331751,0.007075980000081472,0.001889351705877776,0.0016560897883171751,7538.0,0.0,0.0
L,10,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.777172911010895,0.0027699719995931305,0.0024279875092496138,0.9442932277527237,0.0006924929998982826,0.0006069968773124034,0.013240559895833332,0.0004921652706448101,0.0004314018805199398,14.788932739844782,0.05724955612030505,0.05018144847334295,0.40289844384116213,0.0002954636799565895,0.00025898533431994905,0.006941740000911523,0.0026733208677177708,0.002343269056867178,0.0,0.0,0.0,60.0,0.0,0.0
L,10,-2.0,0.0,False,evidence,Raw,raw,5,3.809594973901696,0.004549719807890904,0.003988005245456367,0.952398743475424,0.001137429951972726,0.0009970013113640918,0.0117919921875,0.000534730517610661,0.00046871196451226586,13.88860012542423,0.02287131695920262,0.020047593226642568,0.4063567972161809,0.00048530344617503737,0.0004253872261820192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,10,0.0,0.0,False,evidence,DBP-like,dbp_like,5,3.759298724296987,0.012678479992897883,0.011113177701272361,0.9398246810742468,0.003169619998224471,0.0027782944253180904,0.01513671875,0.0010711626449453275,0.0009389154557100397,13.56780712096111,0.0647550986594474,0.056760346576954106,0.40099186392501196,0.0013523711992424554,0.0011854056214690646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,10,0.0,0.0,False,evidence,Linear EQ,linear,5,3.7493903896693412,0.012634108692495356,0.011074284541643916,0.9373475974173353,0.003158527173123839,0.002768571135410979,0.015877278645833333,0.001240681244850772,0.0010875050599429917,13.476809507592915,0.06365702152721944,0.055797839532971814,0.399934974898063,0.0013476382605328468,0.0011812570177753587,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,10,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.750614285084443,0.013485602716969127,0.011820651961937939,0.9376535712711107,0.003371400679242282,0.0029551629904844847,0.0152099609375,0.0004911550090171356,0.00043051634715952024,13.97885245474271,0.10291929555444086,0.09021274009399968,0.40006552374234056,0.001438464289810027,0.001260869542606702,1.6652123000007122,0.4459573085590946,0.39089881594438586,0.007859740000276361,0.0021891152182445047,0.001918844091921008,7538.0,0.0,0.0
L,10,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.7201883061649226,0.010945886010050332,0.009594492115435102,0.9300470765412306,0.002736471502512583,0.0023986230288587755,0.01658528645833333,0.0005493917531272838,0.0004815631040579926,14.469713537092215,0.0602869049308431,0.05284380209074551,0.3968200859909251,0.0011675611744053392,0.0010234124923130519,0.0070760000016889535,0.002167379881972698,0.001899792229669318,0.0,0.0,0.0,60.0,0.0,0.0
L,10,0.0,0.0,False,evidence,Raw,raw,5,3.7491328168336495,0.012918254375789286,0.01132334921448039,0.9372832042084124,0.0032295635939473214,0.0028308373036200975,0.015877278645833333,0.00122726372869998,0.0010757440884876619,13.477351421595557,0.06381402128319853,0.05593545588668531,0.3999075004622559,0.0013779471334174947,0.0012078239162112163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,10,2.0,0.0,False,evidence,DBP-like,dbp_like,5,3.587613942076048,0.018365079959723966,0.01609770234324746,0.896903485519012,0.004591269989930992,0.004024425585811865,0.025382486979166667,0.0011801533231964511,0.0010344499973795013,12.529338472264712,0.09979260433867222,0.08747207440558052,0.3826788204881118,0.001958941862370541,0.001717088249946382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,10,2.0,0.0,False,evidence,Linear EQ,linear,5,3.5648421432894004,0.017357289959687102,0.015214335459973697,0.8912105358223501,0.0043393224899217755,0.0038035838649934242,0.0267333984375,0.0010358009490037312,0.0009079195625874052,12.387219426651052,0.10524855643150904,0.09225442727211414,0.3802498286175361,0.0018514442623666467,0.0016228624490638806,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,10,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.6798122545493888,0.014200969491620755,0.012447698586828539,0.9199530636373472,0.003550242372905189,0.0031119246467071347,0.018806966145833333,0.0011762889105477491,0.001031062690344263,13.60438208990063,0.2798759446172379,0.24532208187299523,0.3925133071519348,0.0015147700791062185,0.0013277545159283814,1.8053278399995178,0.5553166893008216,0.4867565395961727,0.007058939998387359,0.0020162906999045657,0.001767356722415797,7538.0,0.0,0.0
L,10,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.5703005822728975,0.016829257591700637,0.014751494682471632,0.8925751455682244,0.004207314397925159,0.003687873670617908,0.024983723958333336,0.0012372066890877901,0.0010844594775349563,13.530569129745192,0.11336063371171622,0.09936497651712588,0.38083206210910914,0.0017951208097814072,0.0015734927661303127,0.007224980001046788,0.0032403867297517595,0.0028403242004363645,0.0,0.0,0.0,60.0,0.0,0.0
L,10,2.0,0.0,False,evidence,Raw,raw,5,3.5644890322664793,0.01755581353507781,0.015388349046179988,0.8911222580666198,0.004388953383769452,0.003847087261544997,0.026611328125,0.0008764916678278819,0.0007682788207823213,12.38856002152033,0.1049106049943466,0.09195819977657126,0.38021216344175784,0.0018726201104083066,0.0016414238982592048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,10,4.0,0.0,False,evidence,DBP-like,dbp_like,5,3.1455979435910706,0.02029574193760982,0.017790002181505227,0.7863994858977676,0.005073935484402455,0.004447500545376307,0.05297037760416666,0.000831114676542107,0.0007285041342275932,10.641627403266245,0.06612643775928687,0.057962378296352327,0.33553044731638093,0.0021648791400117164,0.0018976002326938934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,10,4.0,0.0,False,evidence,Linear EQ,linear,5,3.114650754852095,0.020402981643337138,0.017884001928087423,0.7786626887130238,0.005100745410834284,0.004471000482021856,0.05493977864583334,0.0010916025788420816,0.0009568318477163474,10.497660944218921,0.06727997674857862,0.05897349980149541,0.3322294138508901,0.0021763180419559457,0.0019076268723293116,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,10,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.464341614133293,0.05033055729796106,0.04411667860576611,0.8660854035333232,0.012582639324490264,0.011029169651441528,0.03006184895833334,0.0031059905546145313,0.0027225207588954226,12.512070880348775,0.2998077224006744,0.2627930554071794,0.36952977217421795,0.005368592778449179,0.004705779051281718,1.9225852800009307,0.6853423454491601,0.6007290523351185,0.007091659998695832,0.002028923366231693,0.0017784297426684528,7538.0,0.0,0.0
L,10,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.206248943849238,0.016969698505968644,0.01487459657147282,0.8015622359623095,0.004242424626492161,0.003718649142868205,0.047379557291666666,0.0012814476046885453,0.0011232383498456433,11.665815393095446,0.0968234829710484,0.08486952477869054,0.3419998873439187,0.0018101011739699983,0.0015866236342904428,0.007037119998130947,0.002468218532783909,0.0021634889336708085,0.0,0.0,0.0,60.0,0.0,0.0
L,10,4.0,0.0,False,evidence,Raw,raw,5,3.11471834973362,0.020023518154668928,0.01755138751507602,0.778679587433405,0.005005879538667232,0.004387846878769005,0.05476888020833333,0.0009473019797219089,0.0008303467957762996,10.498420571158679,0.06759444794382828,0.05924914595755659,0.33223662397158615,0.0021358419364980183,0.0018721480016081083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,10,6.0,0.0,False,evidence,DBP-like,dbp_like,5,2.2331326330427963,0.028620513943096153,0.02508698657327547,0.5582831582606991,0.007155128485774038,0.006271746643318868,0.12619628906249997,0.003533906850513463,0.003097605930008914,7.154845797344732,0.09329367448080952,0.08177551121985237,0.23820081419123165,0.003052854820596926,0.0026759452344827196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
L,10,6.0,0.0,False,evidence,Linear EQ,linear,5,2.210232712509913,0.026136936683362963,0.02291003512186213,0.5525581781274782,0.006534234170840741,0.0057275087804655326,0.12732747395833333,0.003129489640568812,0.0027431186159077524,7.064391933343467,0.09397844217308711,0.08237573656647389,0.23575815600105737,0.0027879399128920537,0.002443737079665298,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
L,10,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,2.7706225318608055,0.02631966387731399,0.023070202569250946,0.6926556329652014,0.006579915969328497,0.005767550642312737,0.0744140625,0.0024232656663230163,0.002124086008916318,9.139069666123422,0.14929460568746392,0.13086249170054884,0.29553307006515256,0.0028074308135801473,0.0024608216073867574,1.585466240000096,0.2828184640918273,0.24790131391255238,0.008918920000724029,0.00398283010842369,0.003491104515185145,7538.0,0.0,0.0
L,10,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,2.380105288861784,0.023365978942037735,0.020481183571888197,0.595026322215446,0.005841494735509434,0.005120295892972049,0.10611165364583333,0.0017010702323500652,0.001491053800222154,7.8162316872017,0.09431361022550182,0.08266952431771539,0.25387789747859035,0.0024923710871506744,0.0021846595810013926,0.008108560000255238,0.002940377971270573,0.0025773549291351386,0.0,0.0,0.0,60.0,0.0,0.0
L,10,6.0,0.0,False,evidence,Raw,raw,5,2.212328637949477,0.02922911725236875,0.025620450894654492,0.5530821594873693,0.0073072793130921875,0.006405112723663623,0.1271484375,0.003566180642308494,0.003125895155808297,7.066401132507552,0.09463720121545421,0.08295316432628788,0.2359817213812776,0.0031177725069193424,0.0027328480954298203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S,6,-2.0,0.0,False,evidence,DBP-like,dbp_like,5,3.825364879475795,0.008337432709650176,0.00730808198827036,0.9563412198689487,0.002084358177412544,0.00182702049706759,0.011279296875,0.0007482997554277656,0.0006559136553077168,13.97354861725303,0.06478398685913768,0.056785668200430094,0.4080389204774182,0.0008893261556960138,0.0007795287454155005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S,6,-2.0,0.0,False,evidence,Linear EQ,linear,5,3.8242071705499443,0.007667977227377905,0.006721278385492243,0.9560517926374861,0.0019169943068444762,0.0016803195963730607,0.011230468750000002,0.0007204561852875069,0.0006315076900043153,13.957717679626143,0.06040094335040856,0.05294376117275795,0.4079154315253274,0.0008179175709203214,0.0007169363611191827,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S,6,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.7689725863702903,0.011623710616470146,0.010188631578971586,0.9422431465925726,0.0029059276541175366,0.0025471578947428965,0.014306640625,0.0008833595763812654,0.0007742988080546594,14.177468613075877,0.1475895462552955,0.12936794121251458,0.40202374254616424,0.0012398624657568127,0.0010867873684236335,1.7583026800028165,0.47625177823305564,0.4174530894094327,0.007061799999792129,0.00240723441039868,0.0021100339935358056,7538.0,0.0,0.0
S,6,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.7810155137640216,0.010111705783583,0.008863300908223189,0.9452538784410054,0.00252792644589575,0.002215825227055797,0.0133544921875,0.00030908413110079634,0.00027092418613987226,14.811938506227127,0.03437849884156998,0.030134082866666113,0.4033083214681622,0.0010785819502488459,0.0009454187635438004,0.006748859999061096,0.003396609747402988,0.0029772597129867364,0.0,0.0,0.0,60.0,0.0,0.0
S,6,-2.0,0.0,False,evidence,Raw,raw,5,3.8240756256533786,0.008098582713290276,0.007098720735582125,0.9560189064133446,0.002024645678322569,0.0017746801838955312,0.011271158854166666,0.000719306214585925,0.0006304996962412542,13.958075625220744,0.06049359136099232,0.05302497073461895,0.4079014000696938,0.0008638488227509576,0.0007571968784620887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S,6,0.0,0.0,False,evidence,DBP-like,dbp_like,5,3.8129865943391814,0.005351926210696757,0.004691170160530877,0.9532466485847954,0.0013379815526741892,0.0011727925401327193,0.011946614583333333,0.0005255170667631162,0.0004606360187705003,13.914678450902779,0.04014250450229115,0.03518645659085203,0.40671857006284595,0.0005708721291410059,0.0005003914837899765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S,6,0.0,0.0,False,evidence,Linear EQ,linear,5,3.8075076958792637,0.006606650890465228,0.005790984833918388,0.9518769239698159,0.001651662722616307,0.001447746208479597,0.012117513020833335,0.0004507244142593751,0.0003950773683258734,13.858393169069604,0.04186304711531058,0.03669457868528349,0.4061341542271215,0.0007047094283163072,0.000617705048951309,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S,6,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.7706135640162954,0.015126160898703594,0.013258664611175414,0.9426533910040739,0.0037815402246758984,0.0033146661527938535,0.0136962890625,0.0008562342732788174,0.0007505224315688944,14.228129878550835,0.14421507446974685,0.12641008627866296,0.40219878016173805,0.0016134571625283725,0.0014142575585253678,1.8171129800000927,0.45777735674937226,0.40125954499469324,0.008607360000314656,0.0022146122321947286,0.0019411932100360648,7538.0,0.0,0.0
S,6,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.7703885929537804,0.0036231190508739623,0.0031758038714248494,0.9425971482384451,0.0009057797627184906,0.0007939509678562124,0.013932291666666666,0.0006677393627842109,0.0005852993577236524,14.737344738489293,0.05012868052576131,0.0439397258129651,0.4021747832484032,0.0003864660320932245,0.00033875241295198554,0.006681259999459144,0.0013885631888226088,0.0012171292990544019,0.0,0.0,0.0,60.0,0.0,0.0
S,6,0.0,0.0,False,evidence,Raw,raw,5,3.807893359707523,0.006341695676424313,0.005558741349039699,0.9519733399268807,0.0015854239191060782,0.0013896853372599247,0.012109375,0.0005215639711642041,0.000457170977702057,13.858976199475006,0.04193802041200388,0.036760295677341646,0.4061752917021358,0.0006764475388185756,0.000592932410564219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S,6,2.0,0.0,False,evidence,DBP-like,dbp_like,5,3.7910006778670864,0.010111846534839318,0.008863424282138993,0.9477501694667716,0.0025279616337098294,0.002215856070534748,0.0130859375,0.0006059957418988103,0.0005311786878007737,13.67339266181249,0.0473933731455972,0.0415421231823348,0.40437340563915586,0.0010785969637161954,0.0009454319234281606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S,6,2.0,0.0,False,evidence,Linear EQ,linear,5,3.7797044692406443,0.011418636061434137,0.0100088758059293,0.9449261173101611,0.002854659015358534,0.002502218951482325,0.013859049479166666,0.0008361791655541738,0.0007329433545748878,13.550619939136244,0.04720170219604756,0.04137411618751287,0.40316847671900213,0.0012179878465529651,0.001067613419299117,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S,6,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.7561904514291546,0.010088566741325614,0.008843018643425862,0.9390476128572887,0.0025221416853314035,0.0022107546608564656,0.01478678385416667,0.0009073984462125431,0.0007953698064963016,13.906916927022113,0.12272804319790404,0.10757587295572928,0.40066031481910985,0.0010761137857413937,0.0009432553219654208,1.5315628600001219,0.2776236313608149,0.24334784225818482,0.007624719999148511,0.0012002896110533704,0.0010521002318968306,7538.0,0.0,0.0
S,6,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.748985761934423,0.006527899005268276,0.005721955763004984,0.9372464404836057,0.001631974751317069,0.001430488940751246,0.0154296875,0.0005692253259802585,0.0004989479971752834,14.568039219428595,0.0396524537691141,0.034756908184143495,0.39989181460633844,0.000696309227228597,0.0006103419480538482,0.0063204600010067225,0.002688472858425138,0.0023565503623038967,0.0,0.0,0.0,60.0,0.0,0.0
S,6,2.0,0.0,False,evidence,Raw,raw,5,3.77964208893102,0.01119922082664225,0.009816549872854156,0.944910522232755,0.0027998052066605626,0.002454137468213539,0.013924153645833335,0.0009579041667231627,0.0008396400224275272,13.551282639240961,0.04720014007385425,0.041372746927038816,0.40316182281930873,0.0011945835548418508,0.0010470986531044527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S,6,4.0,0.0,False,evidence,DBP-like,dbp_like,5,3.6912373182711136,0.0187624324437336,0.016445997152034847,0.9228093295677784,0.0046906081109334,0.004111499288008712,0.019978841145833336,0.0008626877867478109,0.0007561791855345634,13.067625289196394,0.0379277014784473,0.033245096144561954,0.3937319806155855,0.002001326127331579,0.0017542396962170457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S,6,4.0,0.0,False,evidence,Linear EQ,linear,5,3.6689888635195635,0.019035530146122113,0.01668537784263441,0.9172472158798909,0.004758882536530528,0.004171344460658603,0.021313476562499996,0.0014840456948661263,0.0013008234057311349,12.88263123817921,0.037676709437212165,0.033025091920284785,0.39135881210875345,0.002030456548919677,0.0017797736365476578,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S,6,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.706731082500281,0.016028115799046585,0.014049262939339356,0.9266827706250702,0.004007028949761646,0.003512315734834839,0.017146809895833334,0.0008880329746523826,0.0007783952222529574,13.76172084780191,0.18556189901065318,0.16265217592693443,0.39538464880003,0.001709665685231638,0.0014985880468628664,1.9311813999986043,0.638043511983015,0.5592697968355155,0.008099999999103602,0.003122409201199769,0.0027369123371617727,7538.0,0.0,0.0
S,6,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.680779212919943,0.020953221947648457,0.018366308820052336,0.9201948032299857,0.005238305486912114,0.004591577205013084,0.0189697265625,0.0007020664488500626,0.0006153883753054426,14.125217335564784,0.03647543678902666,0.03197213001835003,0.3926164493781273,0.002235010341082523,0.0019590729408056006,0.006780019999132492,0.0022925876712240997,0.00200954169587613,0.0,0.0,0.0,60.0,0.0,0.0
S,6,4.0,0.0,False,evidence,Raw,raw,5,3.669059002437862,0.019124979550614287,0.016763783702639035,0.9172647506094656,0.004781244887653572,0.004190945925659759,0.021346028645833334,0.001477672771716326,0.0012952372922948273,12.883097331375984,0.03772875889730571,0.03307071528362162,0.391366293593372,0.0020399978187321775,0.0017881369282814854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S,6,6.0,0.0,False,evidence,DBP-like,dbp_like,5,3.425466761108967,0.028194557002868575,0.02471361885313149,0.8563666902772418,0.007048639250717144,0.006178404713282872,0.03658040364583333,0.0016390083057554387,0.001436654123043521,11.750551549512796,0.10536833897215162,0.09235942129824476,0.3653831211849565,0.003007419413639322,0.002636119344334032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S,6,6.0,0.0,False,evidence,Linear EQ,linear,5,3.388179641062306,0.027001679297720852,0.02366801544321022,0.8470449102655765,0.006750419824430213,0.005917003860802555,0.038834635416666666,0.0011355382638383218,0.0009953431736058748,11.527610528040624,0.10416586226500894,0.09130540399210055,0.36140582837997937,0.002880179125090261,0.0025245883139424557,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
S,6,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,5,3.5409811652464773,0.02396325311163081,0.021004717464498817,0.8852452913116193,0.005990813277907702,0.005251179366124704,0.02699381510416667,0.001286927069599249,0.0011280413126057414,12.770932063442892,0.16167446208804903,0.14171391428219937,0.37770465762629096,0.0025560803319072786,0.0022405031962132007,1.6215439599982346,0.4749515237518862,0.4163133661055188,0.007250639999983832,0.0022166480219001413,0.00194297765839039,7538.0,0.0,0.0
S,6,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,5,3.474784130926693,0.02863428509975719,0.025099057524305236,0.8686960327316733,0.007158571274939298,0.006274764381076309,0.03086751302083333,0.001329950312496568,0.0011657528477322502,13.039925416290851,0.13225308887951887,0.11592494361181885,0.3706436406321806,0.0030543237439740922,0.0026772328025925518,0.007668440001725685,0.0032601431286247437,0.0028576414475776366,0.0,0.0,0.0,60.0,0.0,0.0
S,6,6.0,0.0,False,evidence,Raw,raw,5,3.3871148805137685,0.027867415277409848,0.024426866487661795,0.8467787201284421,0.006966853819352462,0.006106716621915449,0.03873697916666667,0.0013759634129973074,0.001206085108597722,11.528622511837643,0.10387337301185762,0.09104902585782863,0.36129225392146874,0.0029725242962570556,0.0026055324253505957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S,8,-2.0,0.0,False,evidence,DBP-like,dbp_like,5,3.8112684382984967,0.006672685044882592,0.005848866322299054,0.9528171095746242,0.001668171261220648,0.0014622165805747635,0.012255859375,0.00039387516407324454,0.0003452468034745298,13.836360243765991,0.04011315846129783,0.03516073365177966,0.4065353000851729,0.000711753071454168,0.0006238790743785875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S,8,-2.0,0.0,False,evidence,Linear EQ,linear,5,3.8070718448808067,0.006169808499575974,0.005408075595577481,0.9517679612202017,0.0015424521248939935,0.0013520188988943701,0.012451171875,0.000572560517556571,0.0005018714214876702,13.795136699155773,0.04446461492241515,0.038974953411469754,0.4060876634539527,0.0006581129066214863,0.000576861396861641,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
