scenario_group,spans,launch_power_dbm,pcs_nu,n_pairs,gmi_gain_mean,gmi_gain_std,gmi_gain_ci95,ngmi_gain_mean,ngmi_gain_std,ngmi_gain_ci95,symbol_entropy_delta_mean,symbol_entropy_delta_std,symbol_entropy_delta_ci95,ber_delta_mean,ber_delta_std,ber_delta_ci95,gsnr_delta_mean,gsnr_delta_std,gsnr_delta_ci95,aggregate_air_gain_mean,aggregate_air_gain_std,aggregate_air_gain_ci95,air_gain_mean,air_gain_std,air_gain_ci95,aggregate_rate_gain_mean,aggregate_rate_gain_std,aggregate_rate_gain_ci95,rate_gain_mean,rate_gain_std,rate_gain_ci95
C+S,8,6.0,0.12,7,-0.021318234869321464,0.030316945519826798,0.022459107539835543,-0.004499522697638584,0.007579236379956699,0.005614776884958886,-0.003320144078767129,0.0,0.0,-0.0004795619419642857,0.0019509553211351106,0.0014452879276420643,-0.2154242043220059,0.1497342444819152,0.11092468062180205,-0.005457468126546239,0.0077611380530756184,0.005749531530197868,-0.0027287340632731194,0.0038805690265378092,0.002874765765098934,-0.005457468126546239,0.0077611380530756184,0.005749531530197868,-0.0027287340632731194,0.0038805690265378092,0.002874765765098934
C+S,8,6.0,0.16,7,-0.02520097791809509,0.021655264408752543,0.016042444376254072,-0.004825944810168467,0.005413816102188136,0.004010611094063518,-0.005897198677421223,0.0,0.0,-0.0007607596261160714,0.0025723384174199154,0.0019056149673093554,-0.25530685611543597,0.10066681776650421,0.07457502222420004,-0.006451450347032301,0.005543747688640667,0.004106865760321054,-0.0032257251735161507,0.0027718738443203335,0.002053432880160527,-0.006451450347032301,0.005543747688640667,0.004106865760321054,-0.0032257251735161507,0.0027718738443203335,0.002053432880160527
C+S,8,6.0,0.2,7,-0.03742007986889633,0.018461544864313492,0.013676503828129849,-0.007054073546638879,0.004615386216078373,0.0034191259570324622,-0.009203785682340815,0.0,0.0,-0.0009373256138392857,0.0019081796924594937,0.001413599298460029,-0.36308884803245484,0.10455376430218402,0.07745451251418763,-0.009579540446437449,0.004726155485264254,0.003501184980001242,-0.004789770223218724,0.002363077742632127,0.001750592490000621,-0.009579540446437449,0.004726155485264254,0.003501184980001242,-0.004789770223218724,0.002363077742632127,0.001750592490000621
C+S,8,6.0,0.24,7,-0.0401052929869729,0.02110378954473073,0.015633906079792707,-0.006717608230381382,0.005275947386182653,0.003908476519948155,-0.013234860065447496,0.0,0.0,-0.0010942731584821428,0.0013880107318296228,0.0010282527397827848,-0.3766083703418384,0.11166878105527364,0.08272539068695299,-0.01026695500466506,0.005402570123451084,0.0040022799564269455,-0.00513347750233253,0.002701285061725542,0.0020011399782134728,-0.01026695500466506,0.005402570123451084,0.0040022799564269455,-0.00513347750233253,0.002701285061725542,0.0020011399782134728
C+S,8,6.0,0.28,7,-0.053307922684314245,0.010179235516614073,0.0075408831998407385,-0.00883090801774005,0.002544808879153518,0.0018852207999601846,-0.017984290613354048,0.0,0.0,-0.0009940011160714285,0.0012797818639113433,0.0009480756724096341,-0.496813405220807,0.06385732725135752,0.04730617004298073,-0.01364682820718439,0.0026058842922532088,0.0019304660991592338,-0.006823414103592195,0.0013029421461266044,0.0009652330495796169,-0.01364682820718439,0.0026058842922532088,0.0019304660991592338,-0.006823414103592195,0.0013029421461266044,0.0009652330495796169
C+S,8,6.0,0.32,7,-0.0429352092169198,0.019833104974128653,0.014692569776579109,-0.00487258216507293,0.004958276243532163,0.0036731424441447773,-0.023444880556628078,0.0,0.0,-0.0025918143136160715,0.002355056692311111,0.0017446504127677969,-0.4585284207295047,0.06613382661257208,0.04899262437046065,-0.010991413559531467,0.005077274873376941,0.003761297862804256,-0.005495706779765733,0.0025386374366884704,0.001880648931402128,-0.010991413559531467,0.005077274873376941,0.003761297862804256,-0.005495706779765733,0.0025386374366884704,0.001880648931402128
C+S,8,6.0,0.36,7,-0.07053107211408031,0.021491644304451753,0.015921232906722375,-0.010230670114978786,0.005372911076112929,0.003980308226680588,-0.029608391654165178,0.0,0.0,-0.0011444091796875,0.0017018395889815926,0.001260740410655508,-0.6034561627991082,0.11493349853557487,0.08514392724200646,-0.01805595446120453,0.005501860941939669,0.004075835624120944,-0.009027977230602264,0.0027509304709698347,0.002037917812060472,-0.01805595446120453,0.005501860941939669,0.004075835624120944,-0.009027977230602264,0.0027509304709698347,0.002037917812060472
C+S,10,-2.0,0.12,7,0.016158456923435236,0.007489989231777081,0.005548661672353485,0.004869650250550591,0.0018724973079442702,0.0013871654180883713,-0.003320144078767129,0.0,0.0,-0.0016130719866071428,0.00062831599301259,0.00046546300143725483,-0.05056619395761278,0.06052251530172752,0.044835706778372245,0.004136564972399448,0.0019174372433350192,0.0014204573881225564,0.002068282486199724,0.0009587186216675096,0.0007102286940612782,0.004136564972399448,0.0019174372433350192,0.0014204573881225564,0.002068282486199724,0.0009587186216675096,0.0007102286940612782
C+S,10,-2.0,0.16,7,0.02618428782718953,0.006210406122995006,0.004600733239804126,0.008020371626152687,0.0015526015307487514,0.0011501833099510316,-0.005897198677421223,0.0,0.0,-0.0024348667689732145,0.000383787832069805,0.00028431400476341056,-0.021586094584148747,0.06068753018960579,0.044957951518038,0.006703177683760529,0.0015898639674867645,0.0011777877093898884,0.0033515888418802647,0.0007949319837433822,0.0005888938546949442,0.006703177683760529,0.0015898639674867645,0.0011777877093898884,0.0033515888418802647,0.0007949319837433822,0.0005888938546949442
C+S,10,-2.0,0.2,7,0.0258350373972903,0.006039489273708729,0.004474116265941112,0.00875970576990778,0.0015098723184271822,0.001118529066485278,-0.009203785682340815,0.0,0.0,-0.0025612967354910715,0.00020948277433240368,0.00015518701095391333,-0.033266482704672286,0.04299516879498549,0.03185126677845734,0.006613769573706312,0.001546109254069507,0.0011453737640809783,0.003306884786853156,0.0007730546270347535,0.0005726868820404891,0.006613769573706312,0.001546109254069507,0.0011453737640809783,0.003306884786853156,0.0007730546270347535,0.0005726868820404891
C+S,10,-2.0,0.24,7,0.027516849440660605,0.006674729410905949,0.004944708745173623,0.010187927376527057,0.0016686823527264417,0.001236177186293372,-0.013234860065447496,0.0,0.0,-0.002964564732142857,0.0005439720339659509,0.00040298012217340827,-0.06262024020681523,0.02744301209352221,0.020330067863279382,0.007044313456809147,0.0017087307291919387,0.001265845438764459,0.0035221567284045734,0.0008543653645959694,0.0006329227193822295,0.007044313456809147,0.0017087307291919387,0.001265845438764459,0.0035221567284045734,0.0008543653645959694,0.0006329227193822295
C+S,10,-2.0,0.28,7,0.030492809707570383,0.005824332859557526,0.004314726163790252,0.012119275080231109,0.0014560832148893812,0.0010786815409475627,-0.017984290613354048,0.0,0.0,-0.003300258091517857,0.0003298292686434813,0.0002443409415834704,-0.04831806365928491,0.06508834401061246,0.048218120020308286,0.007806159285138011,0.0014910292120467626,0.0011045698979303311,0.0039030796425690057,0.0007455146060233813,0.0005522849489651656,0.007806159285138011,0.0014910292120467626,0.0011045698979303311,0.0039030796425690057,0.0007455146060233813,0.0005522849489651656
C+S,10,-2.0,0.32,7,0.029649120889493626,0.004022931607787748,0.002980229441175732,0.013273500361530426,0.001005732901946937,0.000745057360293933,-0.023444880556628078,0.0,0.0,-0.0037318638392857145,0.00038165859814664696,0.00028273664619915816,-0.07312350619179979,0.050354932248532616,0.03730345584423466,0.007590174947710431,0.0010298704915936308,0.0007629387369409632,0.0037950874738552154,0.0005149352457968154,0.0003814693684704816,0.007590174947710431,0.0010298704915936308,0.0007629387369409632,0.0037950874738552154,0.0005149352457968154,0.0003814693684704816
C+S,10,-2.0,0.36,7,0.025782551352139787,0.006827501043384944,0.00505788355431256,0.013847735751576273,0.0017068752608462203,0.0012644708885781288,-0.029608391654165178,0.0,0.0,-0.0036468505859375,0.0005397673067401751,0.0003998652166537339,-0.08258938177165095,0.05162701438631272,0.038245827479702454,0.0066003331461478455,0.0017478402671065759,0.001294818189904038,0.0033001665730739227,0.0008739201335532879,0.000647409094952019,0.0066003331461478455,0.0017478402671065759,0.001294818189904038,0.0033001665730739227,0.0008739201335532879,0.000647409094952019
C+S,10,0.0,0.12,7,0.02217639977874348,0.010886251119414835,0.008064647688095648,0.006374135964377652,0.002721562779853709,0.002016161922023912,-0.003320144078767129,0.0,0.0,-0.0021602085658482145,0.0008183917548485715,0.0006062730963394164,-0.05832525740549878,0.0567202001366187,0.04201891228508537,0.005677158343358342,0.0027868802865701715,0.002064549808152466,0.002838579171679171,0.0013934401432850857,0.001032274904076233,0.005677158343358342,0.0027868802865701715,0.002064549808152466,0.002838579171679171,0.0013934401432850857,0.001032274904076233
C+S,10,0.0,0.16,7,0.0256300978107832,0.012122493122735669,0.008980468580397825,0.007881824122051104,0.003030623280683917,0.0022451171450994564,-0.005897198677421223,0.0,0.0,-0.0025918143136160715,0.0008470771482262975,0.0006275235331379226,-0.0767107317766218,0.044687605938165356,0.03310504175978685,0.006561305039560539,0.0031033582394203478,0.0022989999565818553,0.0032806525197802694,0.0015516791197101739,0.0011494999782909277,0.006561305039560539,0.0031033582394203478,0.0022989999565818553,0.0032806525197802694,0.0015516791197101739,0.0011494999782909277
C+S,10,0.0,0.2,7,0.03782433514753685,0.0105085391960322,0.007784834779477232,0.011757030207469417,0.00262713479900805,0.001946208694869308,-0.009203785682340815,0.0,0.0,-0.0035008021763392855,0.0006524422883599113,0.00048333601115022073,-0.044884629063614616,0.043833154640921836,0.03247205538060845,0.009683029797769456,0.0026901860341842546,0.00199291770354618,0.004841514898884728,0.0013450930170921273,0.00099645885177309,0.009683029797769456,0.0026901860341842546,0.00199291770354618,0.004841514898884728,0.0013450930170921273,0.00099645885177309
C+S,10,0.0,0.24,7,0.036967106576917264,0.009067206117921705,0.006717080292771583,0.012550491660591205,0.0022668015294804744,0.0016792700731929316,-0.013234860065447496,0.0,0.0,-0.0034332275390625,0.0007102033401560661,0.0005261259971353016,-0.07878054618721617,0.03588707698862233,0.026585518678018553,0.009463579283690824,0.0023212047661879407,0.0017195725549495138,0.004731789641845412,0.0011606023830939703,0.0008597862774747569,0.009463579283690824,0.0023212047661879407,0.0017195725549495138,0.004731789641845412,0.0011606023830939703,0.0008597862774747569
C+S,10,0.0,0.28,7,0.03566792367124475,0.006920641838989637,0.005126883221296281,0.0134130535711497,0.0017301604597474093,0.0012817208053240703,-0.017984290613354048,0.0,0.0,-0.0036555698939732145,0.000324747893606249,0.00024057660627677528,-0.11500880390504419,0.04408579573038949,0.03265921451884104,0.009130988459838682,0.0017716843107813609,0.0013124821046518584,0.004565494229919341,0.0008858421553906804,0.0006562410523259292,0.009130988459838682,0.0017716843107813609,0.0013124821046518584,0.004565494229919341,0.0008858421553906804,0.0006562410523259292
C+S,10,0.0,0.32,7,0.03729734589269145,0.009413616584202878,0.006973704757463958,0.015185556612329882,0.0023534041460507196,0.0017434261893659894,-0.023444880556628078,0.0,0.0,-0.004263741629464286,0.0005609106190984638,0.0004155284016435472,-0.11707210386243107,0.04931926310521264,0.03653622140597963,0.009548120548529049,0.0024098858455559318,0.0017852684179107694,0.004774060274264524,0.0012049429227779659,0.0008926342089553847,0.009548120548529049,0.0024098858455559318,0.0017852684179107694,0.004774060274264524,0.0012049429227779659,0.0008926342089553847
C+S,10,0.0,0.36,7,0.029321161734264516,0.010449857400431481,0.007741362696936289,0.014732388347107439,0.002612464350107823,0.0019353406742340371,-0.029608391654165178,0.0,0.0,-0.004159109933035714,0.0007722845406022028,0.000572116394027694,-0.16195612708535304,0.053597075509984306,0.03970526918393527,0.007506217403971727,0.0026751634945104473,0.001981788850415681,0.0037531087019858633,0.0013375817472552236,0.0009908944252078405,0.007506217403971727,0.0026751634945104473,0.001981788850415681,0.0037531087019858633,0.0013375817472552236,0.0009908944252078405
C+S,10,2.0,0.12,7,0.0131673536077322,0.011290971131683604,0.008364468468956415,0.004121874421624832,0.002822742782920901,0.002091117117239104,-0.003320144078767129,0.0,0.0,-0.0017046247209821428,0.0009331891786411847,0.0006913162180011368,-0.09188546076176429,0.05294144538903317,0.0392195715933529,0.0033708425235794426,0.0028904886097110764,0.002141303928052897,0.0016854212617897213,0.0014452443048555382,0.0010706519640264485,0.0033708425235794426,0.0028904886097110764,0.002141303928052897,0.0016854212617897213,0.0014452443048555382,0.0010706519640264485
C+S,10,2.0,0.16,7,0.010335799131131853,0.011875535940003894,0.00879752013920079,0.004058249452138269,0.002968883985000974,0.002199380034800198,-0.005897198677421223,0.0,0.0,-0.002384730747767857,0.0010496344275142161,0.0007775800655655951,-0.1576423217269942,0.08605421171861835,0.06374985217360601,0.002645964577569715,0.0030401372006410186,0.002252165155635418,0.0013229822887848575,0.0015200686003205093,0.001126082577817709,0.002645964577569715,0.0030401372006410186,0.002252165155635418,0.0013229822887848575,0.0015200686003205093,0.001126082577817709
C+S,10,2.0,0.2,7,0.018082094472593964,0.01714617891132414,0.012702067093627485,0.006821470038733695,0.004286544727831035,0.0031755167734068713,-0.009203785682340815,0.0,0.0,-0.0030495779854910715,0.0011413339136945731,0.0008455119955855711,-0.1761721897710726,0.08220745665585966,0.060900136143427326,0.004629016184984062,0.004389421801299005,0.0032517291759686547,0.002314508092492031,0.0021947109006495024,0.0016258645879843273,0.004629016184984062,0.004389421801299005,0.0032517291759686547,0.002314508092492031,0.0021947109006495024,0.0016258645879843273
C+S,10,2.0,0.24,7,0.02439078459415584,0.017670965194231204,0.013090834212515908,0.009406411164900865,0.004417741298557821,0.0032727085531289914,-0.013234860065447496,0.0,0.0,-0.0034201485770089285,0.0013575014533422603,0.0010056511499866643,-0.17785241265740964,0.07217000161563898,0.05346428539035093,0.00624404085610394,0.004523767089723156,0.003351253558404048,0.00312202042805197,0.002261883544861578,0.001675626779202024,0.00624404085610394,0.004523767089723156,0.003351253558404048,0.00312202042805197,0.002261883544861578,0.001675626779202024
C+S,10,2.0,0.28,7,0.01448618105621291,0.012224352724952037,0.009055927229708199,0.00811761791739174,0.003056088181238009,0.0022639818074270497,-0.017984290613354048,0.0,0.0,-0.0031367710658482145,0.0010569711213142534,0.000783015164392887,-0.2630649049578978,0.06869530095856753,0.05089019112102986,0.0037084623503904623,0.0031294342975876892,0.002318317370805275,0.0018542311751952312,0.0015647171487938446,0.0011591586854026374,0.0037084623503904623,0.0031294342975876892,0.002318317370805275,0.0018542311751952312,0.0015647171487938446,0.0011591586854026374
C+S,10,2.0,0.32,7,0.014896863335584154,0.009662793929685892,0.0071582979182437554,0.009585435973053058,0.002415698482421473,0.0017895744795609389,-0.023444880556628078,0.0,0.0,-0.003941127232142857,0.0009723299127954454,0.0007203120796384433,-0.28482881502020013,0.04011914933243518,0.029720681744624212,0.00381359701390955,0.0024736752459995634,0.0018325242670703833,0.001906798506954775,0.0012368376229997817,0.0009162621335351916,0.00381359701390955,0.0024736752459995634,0.0018325242670703833,0.001906798506954775,0.0012368376229997817,0.0009162621335351916
C+S,10,2.0,0.36,7,0.013529957588464711,0.01860412185918437,0.013782126344039887,0.01078458731065744,0.00465103046479612,0.0034455315860099913,-0.029608391654165178,0.0,0.0,-0.004150390625,0.001011885151870096,0.0007496150108179877,-0.31359485735701426,0.055628642409899905,0.041210275004846066,0.0034636691426469363,0.004762655195951223,0.003528224344074229,0.0017318345713234682,0.0023813275979756117,0.0017641121720371146,0.0034636691426469363,0.004762655195951223,0.003528224344074229,0.0017318345713234682,0.0023813275979756117,0.0017641121720371146
C+S,10,4.0,0.12,7,0.0018537959281014998,0.02366972568617035,0.017534778174682835,0.001293485001717157,0.005917431421542587,0.004383694543670709,-0.003320144078767129,0.0,0.0,-0.0011226109095982143,0.0018919843653095118,0.0014016016322087774,-0.13718416558204055,0.09731238867651446,0.07209002637864023,0.00047457175759399055,0.006059449775659579,0.004488903212718783,0.00023728587879699527,0.0030297248878297894,0.0022444516063593917,0.00047457175759399055,0.006059449775659579,0.004488903212718783,0.00023728587879699527,0.0030297248878297894,0.0022444516063593917
C+S,10,4.0,0.16,7,-0.00023512707155929187,0.028261659984915272,0.02093653070822635,0.0014155179014654826,0.007065414996228818,0.005234132677056588,-0.005897198677421223,0.0,0.0,-0.0018877301897321428,0.0015123072565669143,0.001120332893902434,-0.18108298439092277,0.14711658758385168,0.10898549325421078,-6.0192530319176054e-05,0.007234984956138279,0.005359751861305923,-3.0096265159588027e-05,0.0036174924780691393,0.0026798759306529613,-6.0192530319176054e-05,0.007234984956138279,0.005359751861305923,-3.0096265159588027e-05,0.0036174924780691393,0.0026798759306529613
C+S,10,4.0,0.2,7,0.009047948339850136,0.019230013224454338,0.014245793156109054,0.004562933505547738,0.004807503306113584,0.0035614482890272635,-0.009203785682340815,0.0,0.0,-0.0026157924107142855,0.0014226412365368262,0.0010539073766877203,-0.18913238612467229,0.09864797394626561,0.07307944179261538,0.0023162747750016094,0.0049228833854603376,0.0036469230479639373,0.0011581373875008047,0.0024614416927301688,0.0018234615239819687,0.0023162747750016094,0.0049228833854603376,0.0036469230479639373,0.0011581373875008047,0.0024614416927301688,0.0018234615239819687
C+S,10,4.0,0.24,7,-0.004495231491233653,0.020555587501919454,0.015227792323213767,0.0021849071435534923,0.005138896875479842,0.0038069480808034253,-0.013234860065447496,0.0,0.0,-0.0023825509207589285,0.0019433338111570762,0.0014396418340373949,-0.30960043304484003,0.08933654117708285,0.06618143586466797,-0.001150779261755838,0.005262230400491379,0.0038983148347427237,-0.000575389630877919,0.0026311152002456897,0.0019491574173713618,-0.001150779261755838,0.005262230400491379,0.0038983148347427237,-0.000575389630877919,0.0026311152002456897,0.0019491574173713618
C+S,10,4.0,0.28,7,-0.009211123186652768,0.017144008909277614,0.012700459533614794,0.00219329185667532,0.0042860022273194034,0.0031751148834036984,-0.017984290613354048,0.0,0.0,-0.0022212437220982145,0.0015768036485852052,0.0011681124897500062,-0.3523391005777494,0.06003795554234918,0.04447673988514622,-0.0023580475357831065,0.004388866280775085,0.0032513176406053996,-0.0011790237678915533,0.0021944331403875427,0.0016256588203026998,-0.0023580475357831065,0.004388866280775085,0.0032513176406053996,-0.0011790237678915533,0.0021944331403875427,0.0016256588203026998
C+S,10,4.0,0.32,7,-0.019120398789692343,0.023102834699577683,0.017114819454800527,0.001081120441733934,0.005775708674894421,0.004278704863700132,-0.023444880556628078,0.0,0.0,-0.002528599330357143,0.002196306695540005,0.0016270467693829736,-0.40468339633763584,0.060150805278280386,0.044560340139448346,-0.004894822090161233,0.005914325683091833,0.004381393780428895,-0.0024474110450806164,0.0029571628415459164,0.0021906968902144475,-0.004894822090161233,0.005914325683091833,0.004381393780428895,-0.0024474110450806164,0.0029571628415459164,0.0021906968902144475
C+S,10,4.0,0.36,7,-0.020112700490001117,0.01819804951692718,0.013481303743103957,0.0023739227910409832,0.00454951237923183,0.0033703259357760157,-0.029608391654165178,0.0,0.0,-0.0029078892299107145,0.001287413163977998,0.0009537290186134482,-0.43496014984172404,0.07526411419427724,0.05575643606557473,-0.005148851325440311,0.004658700676333358,0.0034512137582346134,-0.0025744256627201556,0.002329350338166679,0.0017256068791173067,-0.005148851325440311,0.004658700676333358,0.0034512137582346134,-0.0025744256627201556,0.002329350338166679,0.0017256068791173067
C+S,10,6.0,0.12,7,-0.04446309899085864,0.02183912680264621,0.016178651543769972,-0.010285738728022877,0.005459781700661553,0.004044662885942493,-0.003320144078767129,0.0,0.0,0.0006125313895089286,0.0026164326565443255,0.0019382804367820204,-0.21538026414597095,0.08778192497834217,0.06502976006778224,-0.011382553341659829,0.005590816461477411,0.0041417347952051,-0.0056912766708299145,0.0027954082307387056,0.00207086739760255,-0.011382553341659829,0.005590816461477411,0.0041417347952051,-0.0056912766708299145,0.0027954082307387056,0.00207086739760255
C+S,10,6.0,0.16,7,-0.04498757105135609,0.03755059103646563,0.027817867130474176,-0.009772593093483717,0.009387647759116408,0.006954466782618544,-0.005897198677421223,0.0,0.0,-0.0008152553013392857,0.0036472640303858834,0.0027019310052538085,-0.24757409063275887,0.13774691080424736,0.1020443395595217,-0.011516818189147167,0.009612951305335201,0.007121373985401389,-0.005758409094573583,0.004806475652667601,0.0035606869927006946,-0.011516818189147167,0.009612951305335201,0.007121373985401389,-0.005758409094573583,0.004806475652667601,0.0035606869927006946
C+S,10,6.0,0.2,7,-0.05893232169895089,0.02606493334120286,0.019309172836883614,-0.01243213400415252,0.006516233335300715,0.0048272932092209035,-0.009203785682340815,0.0,0.0,-0.0014168875558035715,0.0022693300879491644,0.0016811432555203505,-0.36134608963166037,0.12819055923025974,0.09496489524187757,-0.015086674354931431,0.006672622935347919,0.0049431482462421955,-0.0075433371774657155,0.0033363114676739597,0.0024715741231210978,-0.015086674354931431,0.006672622935347919,0.0049431482462421955,-0.0075433371774657155,0.0033363114676739597,0.0024715741231210978
C+S,10,6.0,0.24,7,-0.067402508377987,0.02841680872212283,0.021051466501191884,-0.013541912078134877,0.007104202180530707,0.005262866625297971,-0.013234860065447496,0.0,0.0,-0.0011858258928571428,0.0020869002432826462,0.0015459973353233007,-0.4168189351534436,0.10852536184497913,0.08039671314783153,-0.017255042144764705,0.00727470303286343,0.005389175424305112,-0.008627521072382353,0.003637351516431715,0.002694587712152556,-0.017255042144764705,0.00727470303286343,0.005389175424305112,-0.008627521072382353,0.003637351516431715,0.002694587712152556
C+S,10,6.0,0.28,7,-0.07401135414496259,0.035076122143847,0.025984754921760576,-0.014006765882902132,0.008769030535961748,0.006496188730440142,-0.017984290613354048,0.0,0.0,-0.0019204275948660715,0.002833227866294182,0.0020988845757019176,-0.45244789760406573,0.0904194258110889,0.06698364802791086,-0.01894690666111043,0.008979487268824837,0.006652097259970711,-0.009473453330555215,0.0044897436344124185,0.0033260486299853554,-0.01894690666111043,0.008979487268824837,0.006652097259970711,-0.009473453330555215,0.0044897436344124185,0.0033260486299853554
C+S,10,6.0,0.32,7,-0.07768350419021565,0.035841381121562536,0.02655166670596713,-0.013559655908396901,0.00896034528039063,0.00663791667649178,-0.023444880556628078,0.0,0.0,-0.0033024379185267855,0.003167045598188648,0.0023461802122105076,-0.5048613251882775,0.1214655030340952,0.08998290389244167,-0.019886977072695235,0.009175393567119992,0.0067972266767275715,-0.009943488536347618,0.004587696783559996,0.0033986133383637858,-0.019886977072695235,0.009175393567119992,0.0067972266767275715,-0.009943488536347618,0.004587696783559996,0.0033986133383637858
C+S,10,6.0,0.36,7,-0.11347260457232422,0.029362109877504913,0.02175175539712873,-0.02096605322953976,0.007340527469376228,0.005437938849282183,-0.029608391654165178,0.0,0.0,-0.0015171595982142857,0.0021212800740379096,0.0015714662703658774,-0.6300803608686573,0.09941319814906588,0.07364632781520418,-0.029048986770515015,0.007516700128641248,0.005568449381664948,-0.014524493385257508,0.003758350064320624,0.002784224690832474,-0.029048986770515015,0.007516700128641248,0.005568449381664948,-0.014524493385257508,0.003758350064320624,0.002784224690832474
C+S,12,-2.0,0.12,7,0.02787169684127904,0.007464387600819448,0.005529695718725452,0.007797960230011542,0.001866096900204862,0.001382423929681363,-0.003320144078767129,0.0,0.0,-0.0025503976004464285,0.0004921149570177139,0.0003645638619627511,-0.011709139118544496,0.03633447477985585,0.02691695559998114,0.0071351543913674865,0.001910883225809823,0.0014156021039937485,0.0035675771956837432,0.0009554416129049115,0.0007078010519968742,0.0071351543913674865,0.001910883225809823,0.0014156021039937485,0.0035675771956837432,0.0009554416129049115,0.0007078010519968742
C+S,12,-2.0,0.16,7,0.029704894049494484,0.009422705160593358,0.0069804376690761885,0.008900523181728928,0.002355676290148339,0.001745109417269047,-0.005897198677421223,0.0,0.0,-0.002716064453125,0.00047596661256354435,0.00035260100097963144,-0.03123432676521303,0.04253533714190897,0.03151061872273841,0.007604452876670649,0.0024122125211119704,0.0017869920432835565,0.0038022264383353243,0.0012061062605559852,0.0008934960216417782,0.007604452876670649,0.0024122125211119704,0.0017869920432835565,0.0038022264383353243,0.0012061062605559852,0.0008934960216417782
C+S,12,-2.0,0.2,7,0.032098842302107834,0.008750628489115495,0.006482556303360613,0.010325656996112162,0.0021876571222788736,0.0016206390758401533,-0.009203785682340815,0.0,0.0,-0.003040858677455357,0.0006604731952515453,0.0004892853902327426,-0.0414222328053747,0.030933591072384563,0.022915924957995264,0.008217303629339636,0.0022401608932135844,0.0016595344136603302,0.004108651814669818,0.0011200804466067922,0.0008297672068301651,0.008217303629339636,0.0022401608932135844,0.0016595344136603302,0.004108651814669818,0.0011200804466067922,0.0008297672068301651
C+S,12,-2.0,0.24,7,0.036585109744965906,0.010837466903495772,0.008028507835192052,0.01245499245260335,0.002709366725873943,0.002007126958798013,-0.013234860065447496,0.0,0.0,-0.0037100655691964285,0.0008845022465757359,0.0006552484339848521,-0.022869714433899496,0.06434551265565888,0.047667822851553146,0.00936578809471132,0.0027743915272948967,0.00205529800580915,0.00468289404735566,0.0013871957636474484,0.001027649002904575,0.00936578809471132,0.0027743915272948967,0.00205529800580915,0.00468289404735566,0.0013871957636474484,0.001027649002904575
C+S,12,-2.0,0.28,7,0.031189915435889417,0.009863899781752155,0.007307279218338537,0.012293551512310865,0.0024659749454380387,0.0018268198045846343,-0.017984290613354048,0.0,0.0,-0.0036228724888392855,0.000844665386526819,0.0006257368750679789,-0.0754420262009032,0.0509401931452593,0.03773702318398691,0.007984618351587687,0.002525158344128573,0.0018706634798946813,0.003992309175793843,0.0012625791720642864,0.0009353317399473407,0.007984618351587687,0.002525158344128573,0.0018706634798946813,0.003992309175793843,0.0012625791720642864,0.0009353317399473407
C+S,12,-2.0,0.32,7,0.038378505298678825,0.005270600952664147,0.0039045158265706443,0.015455846463826726,0.0013176502381660367,0.0009761289566426611,-0.023444880556628078,0.0,0.0,-0.004468645368303571,0.0003931350896220536,0.0002912385500620522,-0.05233509655143769,0.035457116133903774,0.026266999219396698,0.009824897356461812,0.0013492738438820608,0.000999556051602114,0.004912448678230906,0.0006746369219410304,0.000499778025801057,0.009824897356461812,0.0013492738438820608,0.000999556051602114,0.004912448678230906,0.0006746369219410304,0.000499778025801057
C+S,12,-2.0,0.36,7,0.036907288624563925,0.0074138987301534225,0.005492293039912985,0.016628920069682276,0.0018534746825383819,0.0013730732599782657,-0.029608391654165178,0.0,0.0,-0.004544939313616071,0.0007670699433779494,0.0005682533663437263,-0.06405184673432705,0.04838338303789579,0.03584291174975086,0.0094482658878884,0.0018979580749193031,0.0014060270182177444,0.0047241329439442,0.0009489790374596516,0.0007030135091088722,0.0094482658878884,0.0018979580749193031,0.0014060270182177444,0.0047241329439442,0.0009489790374596516,0.0007030135091088722
C+S,12,0.0,0.12,7,0.026804257515896626,0.01454179639641169,0.010772713526691359,0.007531100398665939,0.0036354490991029227,0.0026931783816728397,-0.003320144078767129,0.0,0.0,-0.002696446010044643,0.0007362116299537748,0.0005453932078479356,-0.04753739729656127,0.07380656907537789,0.05467667153098089,0.006861889924069585,0.00372269987748141,0.0027578146628330007,0.0034309449620347925,0.001861349938740705,0.0013789073314165003,0.006861889924069585,0.00372269987748141,0.0027578146628330007,0.0034309449620347925,0.001861349938740705,0.0013789073314165003
C+S,12,0.0,0.16,7,0.0286587437689656,0.009138391578368663,0.006769815219857341,0.008638985611596706,0.0022845978945921657,0.0016924538049643352,-0.005897198677421223,0.0,0.0,-0.002796718052455357,0.0005248753064396003,0.00038883306844424034,-0.06034451616853964,0.06735972293976608,0.04990078107863343,0.007336638404855116,0.002339428244062356,0.0017330726962834632,0.003668319202427558,0.001169714122031178,0.0008665363481417316,0.007336638404855116,0.002339428244062356,0.0017330726962834632,0.003668319202427558,0.001169714122031178,0.0008665363481417316
