spans,launch_power_dbm,band,pcs_nu,scenario,display_name,n_seeds,gmi_mean,gmi_std,gmi_ci95,ngmi_mean,ngmi_std,ngmi_ci95,ber_mean,ber_std,ber_ci95,gsnr_db_mean,gsnr_db_std,gsnr_db_ci95,rate_tbps_mean,rate_tbps_std,rate_tbps_ci95,score_mean,score_std,score_ci95
6,-2.0,C,0.16,pcs_raw,PCS raw,3,0.005644761875738369,0.0013456382398060608,0.0015227330159684116,0.0014111904689345922,0.0003364095599515152,0.0003806832539921029,0.4715169270833333,0.0029438524075869076,0.003331282600750665,-3.08511767025,0.04905246007033428,0.055508084011000894,0.0006021079334120927,0.00014353474557931323,0.00016242485503663065,-9.583992317245754,0.06124895392796172,0.06930971607426771
6,-2.0,C,0.24,pcs_neural,PCS + Neural,3,0.0031118533845103657,0.0009850930943854697,0.0011147377759117732,0.0007779633461275914,0.00024627327359636744,0.0002786844439779433,0.4693400065104167,0.0031326755991614424,0.0035449561569008766,-0.0009626858546496201,0.005756445728094471,0.006514031561753996,0.00033193102768110566,0.00010507659673445011,0.00011890536276392247,-9.386516333473386,0.06304557745946701,0.07134278699017982
6,-2.0,C,0.24,pcs_raw,PCS raw,3,0.011691365016107827,0.0012010150868624087,0.0013590765120535943,0.002922841254026957,0.0003002537717156022,0.00033976912801339857,0.4704996744791667,0.0034485313390084263,0.0039023805738953358,-3.1613560293184193,0.03256109173538004,0.036846343953918344,0.0012470789350515017,0.00012810827593199032,0.0001449681612857168,-9.566814212114203,0.06920437260168263,0.07831211977533405
6,-2.0,L,0.0,dbp_like,DBP-like,3,0.001250203878062332,0.002165416636623604,0.0024503996010021706,0.000312550969515583,0.000541354159155901,0.0006125999002505426,0.4791666666666667,0.002019086266099137,0.0022848111985288495,-2.9879153831795056,0.03574446192589862,0.04044866644131356,0.00013335508032664872,0.00023097777457318445,0.00026137595744023153,-9.732595747411983,0.04046759012275062,0.045793389139618
6,-2.0,L,0.0,linear_eq,Linear EQ,3,1.458067974624555e-05,2.525447812938778e-05,2.857813230264128e-05,3.6451699365613877e-06,6.313619532346945e-06,7.14453307566032e-06,0.5029703776041666,0.003209041001355631,0.0036313717445075108,-0.0005948753868770571,0.000955181955821843,0.001080890136264876,1.5552725062661921e-06,2.6938110004680298e-06,3.0483341122817365e-06,-10.05943574058017,0.06413270424668822,0.07257298675894085
6,-2.0,L,0.0,neural_residual,Neural residual,3,0.003298578078993327,0.0033582052040452633,0.0038001669299570886,0.0008246445197483317,0.0008395513010113158,0.0009500417324892721,0.4930623372395833,0.001384211319431482,0.0015663825646626225,0.00401776464484344,0.020626819550218504,0.0233414436468952,0.00035184832842595487,0.00035820855509816134,0.0004053511391954227,-9.860694008230999,0.028780567435662357,0.032568277978563286
6,-2.0,L,0.0,pcs_neural,PCS + Neural,3,0.003298578078993327,0.0033582052040452633,0.0038001669299570886,0.0008246445197483317,0.0008395513010113158,0.0009500417324892721,0.4930623372395833,0.001384211319431482,0.0015663825646626225,0.00401776464484344,0.020626819550218504,0.0233414436468952,0.00035184832842595487,0.00035820855509816134,0.0004053511391954227,-9.860694008230999,0.028780567435662357,0.032568277978563286
6,-2.0,L,0.0,pcs_raw,PCS raw,3,0.001235529641423409,0.0021400001132027007,0.0024216380971898814,0.00030888241035585223,0.0005350000283006752,0.0006054095242974704,0.47882080078125,0.00181983050730903,0.0020593320812177488,-2.9884952294523415,0.03629829980733535,0.04107539300318598,0.00013178982841849696,0.00022826667874162142,0.000258308063700254,-9.725708987269199,0.03731064229622547,0.042220966371792686
6,-2.0,L,0.0,poly_nlc,Polynomial NLC,3,0.003966751016226085,0.0007133454185060158,0.0008072263320232835,0.0009916877540565212,0.00017833635462650394,0.00020180658300582088,0.4910685221354167,0.0024538359533080594,0.002776776782451597,0.0012049064743554886,0.01540088717081717,0.01742774445350748,0.00042312010839744914,7.609017797397505e-05,8.610414208248362e-05,-9.820887077276218,0.048424063826584755,0.054796986719647285
6,-2.0,L,0.0,uniform_raw,Uniform raw,3,0.001235529641423409,0.0021400001132027007,0.0024216380971898814,0.00030888241035585223,0.0005350000283006752,0.0006054095242974704,0.47882080078125,0.00181983050730903,0.0020593320812177488,-2.9884952294523415,0.03629829980733535,0.04107539300318598,0.00013178982841849696,0.00022826667874162142,0.000258308063700254,-9.725708987269199,0.03731064229622547,0.042220966371792686
6,-2.0,L,0.08,pcs_neural,PCS + Neural,3,0.0039976324480702026,0.0021282707076440903,0.0024083650252947533,0.0009994081120175506,0.0005320676769110226,0.0006020912563236883,0.4828287760416667,0.0009141700007593168,0.0010344807402060052,-0.0027071034242346728,0.011808941636556554,0.013363075440112594,0.00042641412779415494,0.00022701554214870297,0.0002568922693647737,-9.656284461876751,0.018733913755876998,0.021199419093864403
6,-2.0,L,0.08,pcs_raw,PCS raw,3,0.0006478841617272672,0.000735393192752069,0.0008321757372794258,0.0001619710404318168,0.00018384829818801724,0.00020804393431985644,0.4817911783854167,0.005702569664520274,0.006453065056531413,-3.0948831582159735,0.05274860989385353,0.05969067127832599,6.910764391757516e-05,7.844194056022068e-05,8.876541197647207e-05,-9.790498617975215,0.11662818933873237,0.13197722035923892
6,-2.0,L,0.16,pcs_neural,PCS + Neural,3,0.004271687872389555,0.004318791388546188,0.00488717252667192,0.0010679219680973888,0.001079697847136547,0.00122179313166798,0.47711181640625,0.004976892122044968,0.005631883612525165,0.004082530207120483,0.02971971276700665,0.03363102096588851,0.0004556467063882193,0.00046067108144492677,0.0005212984028450048,-9.541576554908255,0.10147681138461082,0.11483182216404347
6,-2.0,L,0.16,pcs_raw,PCS raw,3,0.004383319800409143,0.00336036378440559,0.0038026095935832084,0.0010958299501022857,0.0008400909461013975,0.0009506523983958021,0.4792277018229167,0.0023931178308158546,0.0027080677586950926,-3.1624841603715157,0.05169248222658676,0.05849555031605563,0.00046755411204364196,0.0003584388036699296,0.0004056116899822089,-9.742210690364866,0.05013378625394085,0.0567317197788475
6,-2.0,L,0.24,pcs_neural,PCS + Neural,3,0.001594110211477669,0.0011063935362199675,0.00125200214769387,0.00039852755286941727,0.0002765983840549919,0.0003130005369234675,0.4712727864583333,0.0049833750504030844,0.005639219736573249,-0.00758648446341665,0.00410624585269233,0.004646654610884975,0.00017003842255761806,0.00011801531053012986,0.0001335468957540128,-9.42566501496728,0.09990179480291023,0.11304952311909447
6,-2.0,L,0.24,pcs_raw,PCS raw,3,0.014084625807011197,0.0019099082800633261,0.002161264676859231,0.0035211564517527993,0.00047747707001583153,0.0005403161692148077,0.4716593424479167,0.002544026535211684,0.002878837033662833,-3.1720336502046833,0.0808975029441234,0.09154414239905405,0.0015023600860811944,0.00020372354987342148,0.00023053489886498463,-9.590286171382488,0.05406295612056408,0.06117799404801341
6,-2.0,S,0.0,dbp_like,DBP-like,3,0.0003902099453934049,0.0006758634510400544,0.0007648114929710736,9.755248634835123e-05,0.0001689658627600136,0.0001912028732427684,0.4796346028645833,0.005288030894736523,0.00598397027869601,-3.040395278057135,0.07279606288658741,0.08237649994689168,4.1622394175296525e-05,7.209210144427248e-05,8.15798925835812e-05,-9.744670198800348,0.10590019326454654,0.11983734997349792
6,-2.0,S,0.0,linear_eq,Linear EQ,3,0.0001448129352274267,0.00025082336140708395,0.00028383335304575636,3.620323380685667e-05,6.270584035177099e-05,7.095833826143909e-05,0.4999186197916667,0.005223530215224937,0.005910980888725313,-0.0019344773666589582,0.003149719609915646,0.0035642432707270167,1.5446713090925515e-05,2.6754491883422287e-05,3.027555765821401e-05,-9.998453672988576,0.10463706483669782,0.11840798559933245
6,-2.0,S,0.0,neural_residual,Neural residual,3,0.0011233507479950406,0.000975500412092293,0.0011038826340115096,0.00028083768699876016,0.00024387510302307326,0.0002759706585028774,0.4952189127604167,0.003948145941096589,0.004467747718908406,-0.023333065630418412,0.02204137716353778,0.024942166275810074,0.00011982407978613765,0.00010405337728984458,0.00011774748096122767,-9.905425084410068,0.08002306696555318,0.0905546249377255
6,-2.0,S,0.0,pcs_neural,PCS + Neural,3,0.0011233507479950406,0.000975500412092293,0.0011038826340115096,0.00028083768699876016,0.00024387510302307326,0.0002759706585028774,0.4952189127604167,0.003948145941096589,0.004467747718908406,-0.023333065630418412,0.02204137716353778,0.024942166275810074,0.00011982407978613765,0.00010405337728984458,0.00011774748096122767,-9.905425084410068,0.08002306696555318,0.0905546249377255
6,-2.0,S,0.0,pcs_raw,PCS raw,3,0.0003853927390625363,0.0006675198049244476,0.0007553697685625712,9.634818476563407e-05,0.0001668799512311119,0.0001888424421406428,0.4802449544270833,0.006520295595253346,0.0073784090575462835,-3.038999217827173,0.0707357637171596,0.08004505195793428,4.1108558833337204e-05,7.12021125252744e-05,8.057277531334091e-05,-9.756807940874191,0.13047411141201812,0.14764535615817154
6,-2.0,S,0.0,poly_nlc,Polynomial NLC,3,0.0026416046753880984,0.0022504633326867157,0.0025466389974189933,0.0006604011688470246,0.0005626158331716789,0.0006366597493547483,0.4937744140625,0.004758785530400585,0.005385072769705249,-0.006760941265634456,0.018523375060399905,0.020961172131747682,0.0002817711653747305,0.00024004942215324974,0.000271641493058026,-9.875544557147906,0.09525854666207469,0.10779519321360424
6,-2.0,S,0.0,uniform_raw,Uniform raw,3,0.0003853927390625363,0.0006675198049244476,0.0007553697685625712,9.634818476563407e-05,0.0001668799512311119,0.0001888424421406428,0.4802449544270833,0.006520295595253346,0.0073784090575462835,-3.038999217827173,0.0707357637171596,0.08004505195793428,4.1108558833337204e-05,7.12021125252744e-05,8.057277531334091e-05,-9.756807940874191,0.13047411141201812,0.14764535615817154
6,-2.0,S,0.08,pcs_neural,PCS + Neural,3,0.005466359110730679,0.0018948826279840739,0.0021442615508847273,0.0013665897776826696,0.00047372065699601847,0.0005360653877211818,0.4814249674479167,0.004747159443164822,0.005371916613498676,0.006639182817647801,0.00717399817647353,0.00811814316557164,0.0005830783051446058,0.00020212081365163454,0.00022872123209437088,-9.627584311512306,0.09545315942877912,0.10801541829076354
6,-2.0,S,0.08,pcs_raw,PCS raw,3,0.001805741458836052,0.0025081436600543796,0.002838231737905353,0.000451435364709013,0.0006270359150135949,0.0007095579344763382,0.47723388671875,0.0058682692098251535,0.0066405717436207,-3.115650261185239,0.026366640546740493,0.029836662553881982,0.00019261242227584558,0.0002675353237391338,0.0003027447187099043,-9.700267635011985,0.11808619100635194,0.13362710456358592
6,-2.0,S,0.16,pcs_neural,PCS + Neural,3,0.0022264049375509223,0.003791176023873683,0.004290119535940303,0.0005566012343877306,0.0009477940059684207,0.0010725298839850757,0.47869873046875,0.006714699433502928,0.007598397709902273,-0.019448809790158724,0.031942345687179394,0.03614616688684057,0.00023748319333876509,0.00040439210921319285,0.000457612750500299,-9.574709566671169,0.1358832667855907,0.15376639168777198
6,-2.0,S,0.16,pcs_raw,PCS raw,3,0.0048081361717412134,0.004156547244559599,0.004703575994269928,0.0012020340429353034,0.0010391368111398998,0.001175893998567482,0.4775390625,0.0028215147293276905,0.0031928444854596788,-3.1584628325234596,0.00874718113572454,0.00989836727138752,0.0005128678583190628,0.0004433650394196906,0.0005017147727221257,-9.708191523767853,0.05582275524118349,0.0631693942201916
6,-2.0,S,0.24,pcs_neural,PCS + Neural,3,0.0012868803998912586,0.001440508258016216,0.0016300885478496608,0.00032172009997281464,0.000360127064504054,0.0004075221369624152,0.4715779622395833,0.0029533280129596445,0.0033420052576435266,-0.020769410451035027,0.03049643846192761,0.03450996883242478,0.0001372672426550676,0.0001536542141883964,0.0001738761117706305,-9.432460448071565,0.060472009090041696,0.06843052022408322
6,-2.0,S,0.24,pcs_raw,PCS raw,3,0.010821967408428038,0.003349111569124829,0.0037898765133214077,0.0027054918521070095,0.0008372778922812072,0.0009474691283303519,0.4730021158854167,0.0003010792762644194,0.00034070327434941323,-3.1860315147634233,0.02926092827197518,0.03311185743654388,0.0011543431902323242,0.0003572385673733151,0.00040425349475428353,-9.618189550256274,0.0058612457891410565,0.006632623994928414
6,0.0,C,0.0,dbp_like,DBP-like,3,0.00252492560899246,0.0029275075239049322,0.003312786623683088,0.000631231402248115,0.0007318768809762331,0.000828196655920772,0.4770914713541667,0.0045679965767410555,0.005169174744347925,-2.981482320852645,0.02702418025078878,0.03058073877514687,0.00026932539829252906,0.00031226746921652606,0.000353363906526196,-9.690634217727672,0.09166329561296373,0.10372678365802758
6,0.0,C,0.0,linear_eq,Linear EQ,3,8.2081563980226e-05,0.00012099759161762533,0.0001369216644997955,2.05203909950565e-05,3.024939790440633e-05,3.423041612494887e-05,0.5008748372395834,0.0014917238590351043,0.0016880444562781894,-0.0007824192261930321,0.00040518013368301734,0.0004585044841342701,8.755366824557441e-06,1.2906409772546701e-05,1.460497754664485e-05,-10.017527110386151,0.02985844928030351,0.033788016109953314
6,0.0,C,0.0,neural_residual,Neural residual,3,0.0033324981099669415,0.005772056042589999,0.006531696295535207,0.0008331245274917354,0.0014430140106474997,0.0016329240738838016,0.4958089192708333,0.008293672397330002,0.00938517382269133,-0.00759907768852557,0.04286640737385384,0.048507906399513884,0.0003554664650631404,0.0006156859778762665,0.0006967142715237554,-9.91620287283603,0.16842388362373387,0.19058956611432493
6,0.0,C,0.0,pcs_neural,PCS + Neural,3,0.0033324981099669415,0.005772056042589999,0.006531696295535207,0.0008331245274917354,0.0014430140106474997,0.0016329240738838016,0.4958089192708333,0.008293672397330002,0.00938517382269133,-0.00759907768852557,0.04286640737385384,0.048507906399513884,0.0003554664650631404,0.0006156859778762665,0.0006967142715237554,-9.91620287283603,0.16842388362373387,0.19058956611432493
6,0.0,C,0.0,pcs_raw,PCS raw,3,0.0025348572093067214,0.0029081246915444933,0.003290852884060413,0.0006337143023266804,0.0007270311728861233,0.0008227132210151032,0.4771931966145833,0.004292179200514231,0.004857058000980928,-2.981068066257494,0.02560712048089283,0.028977184689516725,0.00027038476899271703,0.00031019996709807934,0.0003510243076331108,-9.69264695083555,0.08610828959539037,0.09744070258761948
6,0.0,C,0.0,poly_nlc,Polynomial NLC,3,0.002357233884113722,0.001909512121244324,0.002160816380953677,0.0005893084710284305,0.000477378030311081,0.0005402040952384192,0.4935506184895833,0.005841971087539069,0.006610812616777838,0.003544597283717126,0.00618067701356729,0.006994094453612127,0.00025143828097213037,0.0002036812929327279,0.00023048708063505888,-9.870583701646508,0.11733965758640272,0.1327823224724911
6,0.0,C,0.0,uniform_raw,Uniform raw,3,0.0025348572093067214,0.0029081246915444933,0.003290852884060413,0.0006337143023266804,0.0007270311728861233,0.0008227132210151032,0.4771931966145833,0.004292179200514231,0.004857058000980928,-2.981068066257494,0.02560712048089283,0.028977184689516725,0.00027038476899271703,0.00031019996709807934,0.0003510243076331108,-9.69264695083555,0.08610828959539037,0.09744070258761948
6,0.0,C,0.08,pcs_neural,PCS + Neural,3,0.0050946005176717435,0.004273744198476271,0.004836196832338238,0.0012736501294179359,0.0010684360496190678,0.0012090492080845596,0.4840901692708333,0.004895892109078465,0.00554022346911564,0.010932746496066187,0.013745812397096959,0.015554851035880288,0.0005434240552183194,0.00045586604783746893,0.0005158609954494121,-9.680713324036644,0.09895113212350216,0.11197374702551952
6,0.0,C,0.08,pcs_raw,PCS raw,3,0.003584220166223876,0.004245304323995898,0.004804014084731792,0.000896055041555969,0.0010613260809989745,0.001201003521182948,0.4713948567708333,0.003005219700272261,0.003400726229735267,-3.015550545049644,0.03086120647013081,0.034922742691571425,0.00038231681773054685,0.0004528324612262291,0.0005124281690380577,-9.578292345851418,0.05990332277485303,0.0677869910776523
6,0.0,C,0.16,pcs_neural,PCS + Neural,3,0.0007034660474722158,0.0012184389356215376,0.001378793453045543,0.00017586651186805394,0.0003046097339053844,0.00034469836326138576,0.4779459635416667,0.004426767300563978,0.005009358773536074,-0.02889600526006945,0.03561995579014547,0.04030777448536759,7.503637839703635e-05,0.00012996681979963066,0.0001470713016581912,-9.56028903471794,0.09039671996219686,0.10229351838390581
6,0.0,C,0.16,pcs_raw,PCS raw,3,0.00993341226744456,0.0034985007137773587,0.003958926244564534,0.00248335306686114,0.0008746251784443397,0.0009897315611411335,0.4656982421875,0.0030681930487199234,0.0034719872819042054,-3.104688448049527,0.06950461188482873,0.07865187250798761,0.0010595639751940864,0.00037317340946958495,0.00042228546608688366,-9.468139702177282,0.06386379449372659,0.07226868672715102
6,0.0,C,0.24,pcs_neural,PCS + Neural,3,0.001073576682101803,0.0007951917883698361,0.0008998442184225015,0.0002683941705254507,0.00019879794709245902,0.00022496105460562536,0.4707845052083333,0.002290513152912944,0.0025919596354166668,-0.015188522263486985,0.011884622092535073,0.013448715938110513,0.000114514846090859,8.482045742611584e-05,9.598338329840015e-05,-9.41633501543375,0.045843540425289354,0.05187684959408675
6,0.0,C,0.24,pcs_raw,PCS raw,3,0.015438329414317775,0.004409212815050595,0.004989494003140265,0.003859582353579444,0.0011023032037626487,0.0012473735007850662,0.4683024088541667,0.0038088741362302214,0.004310146835409367,-3.149466837194144,0.07171648263992794,0.08115483989269122,0.0016467551375272292,0.0004703160336053968,0.0005322126936682949,-9.521874763805513,0.07638596438199545,0.08643885591257831
6,0.0,L,0.0,dbp_like,DBP-like,3,0.0023764775562710914,0.002632248822818049,0.0029786699501990295,0.0005941193890677728,0.0006580622057045123,0.0007446674875497574,0.4761149088541667,0.003506379863670954,0.003967842342016157,-3.033387233891631,0.0419348919727949,0.04745379749110479,0.0002534909393355831,0.0002807732077672586,0.0003177247946878965,-9.67371404783858,0.07203556321008509,0.0815159135487151
6,0.0,L,0.0,linear_eq,Linear EQ,3,0.00035279029665361933,0.0004607477422640521,0.0005213851527283392,8.819757416340483e-05,0.00011518693556601303,0.0001303462881820848,0.5003255208333334,0.005691780582459027,0.006440856060843968,-0.0016637291254342516,0.0033427869198935384,0.003782719498966425,3.763096497638606e-05,4.9146425841498904e-05,5.561441629102285e-05,-10.006555972157962,0.11383306830521606,0.12881424315224718
6,0.0,L,0.0,neural_residual,Neural residual,3,0.0029562825750167145,0.0028089421659141483,0.0031786172906321034,0.0007390706437541786,0.0007022355414785371,0.0007946543226580258,0.4936319986979167,0.002987814806601568,0.0033810307384451238,3.015748516500451e-05,0.012392734370362445,0.014023699108459598,0.00031533680800178293,0.0002996204976975092,0.00033905251100075766,-9.872323129276074,0.05954950447583129,0.06738660798089084
6,0.0,L,0.0,pcs_neural,PCS + Neural,3,0.0029562825750167145,0.0028089421659141483,0.0031786172906321034,0.0007390706437541786,0.0007022355414785371,0.0007946543226580258,0.4936319986979167,0.002987814806601568,0.0033810307384451238,3.015748516500451e-05,0.012392734370362445,0.014023699108459598,0.00031533680800178293,0.0002996204976975092,0.00033905251100075766,-9.872323129276074,0.05954950447583129,0.06738660798089084
6,0.0,L,0.0,pcs_raw,PCS raw,3,0.002467112018438781,0.0027906951985790084,0.0031579689032865416,0.0006167780046096952,0.0006976737996447521,0.0007894922258216354,0.4748942057291667,0.0030360517060530434,0.0034356159287361604,-3.0330692979064136,0.04591113364239648,0.051953338519787444,0.0002631586153001367,0.0002976741545150943,0.0003368500163505646,-9.649274420863355,0.062352551038131504,0.0705585537679892
6,0.0,L,0.0,poly_nlc,Polynomial NLC,3,0.003233194667028094,0.0006160142935529416,0.0006970857956865982,0.0008082986667570236,0.0001540035733882354,0.00017427144892164954,0.4919840494791667,0.0025064080287614003,0.0028362676862046902,-0.010514454833866755,0.019022470698018212,0.021525952013179063,0.0003448740978163301,6.570819131231374e-05,7.435581820657042e-05,-9.83986183822721,0.05086711776779009,0.05756156250682265
6,0.0,L,0.0,uniform_raw,Uniform raw,3,0.002467112018438781,0.0027906951985790084,0.0031579689032865416,0.0006167780046096952,0.0006976737996447521,0.0007894922258216354,0.4748942057291667,0.0030360517060530434,0.0034356159287361604,-3.0330692979064136,0.04591113364239648,0.051953338519787444,0.0002631586153001367,0.0002976741545150943,0.0003368500163505646,-9.649274420863355,0.062352551038131504,0.0705585537679892
6,0.0,L,0.08,pcs_neural,PCS + Neural,3,0.004468648796826291,0.002117986513212665,0.002396727363744925,0.0011171621992065728,0.0005294966283031663,0.0005991818409362313,0.484375,0.0069807250622109665,0.007899434047860287,0.0026439618982578403,0.005753673059525699,0.0065108939919026705,0.000476655871661471,0.00022591856140935095,0.00025565091879945867,-9.686891146033425,0.13984037086995543,0.1582442765000779
6,0.0,L,0.08,pcs_raw,PCS raw,3,0.0036171145135084717,0.0043262476022151684,0.0048956100267310045,0.0009042786283771179,0.0010815619005537921,0.0012239025066827511,0.47314453125,0.006073228074514526,0.00687250453279507,-3.0458673344850227,0.042831207844204085,0.04846807438199336,0.00038582554810757036,0.0004614664109029513,0.0005221984028513072,-9.614798166176145,0.12281586486182736,0.13897923437191614
6,0.0,L,0.16,pcs_neural,PCS + Neural,3,0.0,0.0,0.0,0.0,0.0,0.0,0.4813232421875,0.004147247919765427,0.004693052817630461,-0.017094035109181012,0.01037247956913855,0.011737565587955828,0.0,0.0,0.0,-9.62731954550546,0.08346357641257744,0.09444792788628775
6,0.0,L,0.16,pcs_raw,PCS raw,3,0.009931862441687164,0.002264957773738231,0.0025630410015269707,0.002482965610421791,0.0005662394434345578,0.0006407602503817427,0.4661051432291667,0.003542844165208373,0.0040091055836607,-3.088134408230695,0.060685957377163674,0.06867262550236179,0.0010593986604466308,0.0002415954958654112,0.0002733910401628767,-9.475450186334422,0.07189350338989005,0.08135515772887106
6,0.0,L,0.24,pcs_neural,PCS + Neural,3,0.0036411209641419306,0.0033280990576698617,0.0037660986181974514,0.0009102802410354827,0.0008320247644174654,0.0009415246545493629,0.4689737955729167,0.007572378096566402,0.008568952483618147,-0.0008882100402097017,0.035520208042072864,0.040194899282534065,0.0003883862361751393,0.0003549972328181186,0.00040171718594106154,-9.37913193572417,0.15345630919772568,0.1736521611913406
6,0.0,L,0.24,pcs_raw,PCS raw,3,0.014570816134223027,0.004413853007416785,0.004994744875111219,0.0036427040335557568,0.0011034632518541962,0.0012486862187778048,0.4644571940104167,0.0072383509531523255,0.008190965187731299,-3.1593790186765713,0.07832629782863916,0.08863454990654358,0.001554220387650456,0.0004708109874577904,0.0005327727866785301,-9.445558610754512,0.14858256603041037,0.16813700160930384
6,0.0,S,0.0,dbp_like,DBP-like,3,0.002059294258988135,0.003566802284302352,0.004036216747616745,0.0005148235647470337,0.000891700571075588,0.0010090541869041863,0.4756673177083333,0.002595489669224665,0.0029370730520432765,-3.000008512763134,0.06434204635934258,0.07280987966012453,0.00021965805429206777,0.0003804589103255843,0.0004305297864124529,-9.663127121750533,0.05057023379087518,0.05722560666060242
6,0.0,S,0.0,linear_eq,Linear EQ,3,0.0004433626856788682,0.00037343983315324744,0.00042258695286642646,0.00011084067141971705,9.335995828831186e-05,0.00010564673821660662,0.5004475911458334,0.00487224707350029,0.005513466592509768,-0.00012901685977539836,0.002154301384507301,0.0024378215091513124,4.729201980574594e-05,3.9833582203013064e-05,4.507594163908549e-05,-10.00891098173985,0.09745091866907482,0.11027609568767868
6,0.0,S,0.0,neural_residual,Neural residual,3,0.0004595275985964283,0.0005941801937188351,0.0006723781857897983,0.00011488189964910707,0.00014854504842970877,0.00016809454644744958,0.4948527018229167,0.0027120038371279344,0.003068921245001858,-0.02445337296257373,0.029371720351224283,0.03323723047662983,4.901627718361902e-05,6.337922066334241e-05,7.172033981757849e-05,-9.898227688829278,0.05489303107367443,0.06211731228336003
6,0.0,S,0.0,pcs_neural,PCS + Neural,3,0.0004595275985964283,0.0005941801937188351,0.0006723781857897983,0.00011488189964910707,0.00014854504842970877,0.00016809454644744958,0.4948527018229167,0.0027120038371279344,0.003068921245001858,-0.02445337296257373,0.029371720351224283,0.03323723047662983,4.901627718361902e-05,6.337922066334241e-05,7.172033981757849e-05,-9.898227688829278,0.05489303107367443,0.06211731228336003
6,0.0,S,0.0,pcs_raw,PCS raw,3,0.0019392711657721569,0.0033589161887707026,0.0038009714849134278,0.0004848177914430392,0.0008397290471926757,0.0009502428712283569,0.47540283203125,0.002197265625,0.0024864401241467284,-2.99413275182901,0.0647630211136178,0.07328625744002208,0.0002068555910156967,0.0003582843934688749,0.0004054369583907656,-9.657556422625435,0.04248561608630052,0.04807700049286089
6,0.0,S,0.0,poly_nlc,Polynomial NLC,3,0.002313693764391944,0.0006542999936674485,0.0007404101438503568,0.000578423441097986,0.00016357499841686211,0.0001851025359625892,0.4931233723958333,0.0019129759111192227,0.0021647360281863877,0.0027950219919757485,0.003943062460622836,0.004461995219221321,0.0002467940015351407,6.979199932452784e-05,7.897708201070473e-05,-9.862080902815533,0.037999875217935714,0.04300090684504486
6,0.0,S,0.0,uniform_raw,Uniform raw,3,0.0019392711657721569,0.0033589161887707026,0.0038009714849134278,0.0004848177914430392,0.0008397290471926757,0.0009502428712283569,0.47540283203125,0.002197265625,0.0024864401241467284,-2.99413275182901,0.0647630211136178,0.07328625744002208,0.0002068555910156967,0.0003582843934688749,0.0004054369583907656,-9.657556422625435,0.04248561608630052,0.04807700049286089
6,0.0,S,0.08,pcs_neural,PCS + Neural,3,0.0029151985353536767,0.0010509510415163516,0.001189263058780183,0.0007287996338384192,0.0002627377603790879,0.00029731576469504577,0.4861043294270833,0.0030738539263166415,0.0034783931679446623,0.003983213346969678,0.008669114357866927,0.009810026395974236,0.00031095451043772546,0.00011210144442841084,0.0001268547262698862,-9.72157647336388,0.06159594592514689,0.06970237448331146
6,0.0,S,0.08,pcs_raw,PCS raw,3,0.003990690650560717,0.006005763694027991,0.00679616139945523,0.0009976726626401793,0.0015014409235069978,0.0016990403498638076,0.4734293619791667,0.008692814859263613,0.009836846038062395,-3.0799378414282628,0.028635371149963472,0.03240397291388146,0.0004256736693931432,0.0006406147940296524,0.0007249238826085579,-9.622158457985353,0.1738478180870838,0.19672732575838958
6,0.0,S,0.16,pcs_neural,PCS + Neural,3,0.0011841534143565147,0.0016293308398677903,0.0018437614140333904,0.00029603835358912867,0.0004073327099669476,0.0004609403535083476,0.4810994466145833,0.003957570236668796,0.004478412313296058,-0.015413202451586795,0.010552617795043948,0.011941411180262762,0.00012630969753136157,0.00017379528958589766,0.00019666788416356168,-9.622633282716714,0.0796806256865563,0.09016711615108895
6,0.0,S,0.16,pcs_raw,PCS raw,3,0.007777453243181316,0.004538278337925524,0.005135545391315148,0.001944363310795329,0.001134569584481381,0.001283886347828787,0.4710286458333333,0.004131197964354511,0.004674890583319593,-3.133112946424425,0.059764301813289136,0.06762967405007174,0.0008295950126060072,0.0004840830227120558,0.000547791508406949,-9.576398968975282,0.08371335527587033,0.09473057927844941
6,0.0,S,0.24,pcs_neural,PCS + Neural,3,0.001988112773481506,0.0034435123348466427,0.003896701036023752,0.0004970281933703765,0.0008608780837116607,0.000974175259005938,0.4753011067708333,0.005425724440282502,0.0061397851936458355,-0.012031832442612661,0.035756293107983186,0.04046205468418981,0.00021206536250469398,0.0003673079823836419,0.0004156481105092002,-9.506411661676292,0.11063517954893104,0.12519549136105912
6,0.0,S,0.24,pcs_raw,PCS raw,3,0.013722224526993934,0.004049107840976024,0.00458199686385205,0.0034305561317484836,0.001012276960244006,0.0011454992159630126,0.4661458333333333,0.0023204064826470136,0.002625787122475788,-3.181868151811063,0.04989939933345588,0.05646648600963991,0.0014637039495460202,0.00043190483637077596,0.0004887463321442188,-9.480546370307673,0.04440832632999798,0.050252751955334754
6,2.0,C,0.0,dbp_like,DBP-like,3,0.0039523116235073985,0.0019823663902484145,0.002243258747323082,0.0009880779058768496,0.0004955915975621036,0.0005608146868307705,0.4689737955729167,0.003673451132717281,0.004156901280645346,-2.973509701980204,0.03598590630715942,0.04072188647920345,0.0004215799065074558,0.00021145241495983081,0.00023928093304779538,-9.527729816650835,0.07531124155055385,0.0852226925411457
