seed,scenario_group,band,spans,launch_power_dbm,pcs_nu,shaped,stress_name,display_name,scenario,symbol_entropy_bits,conditional_bit_entropy_sum,bmd_gmi_bits_per_symbol,gmi,ngmi,ber,gsnr_db,air_tbps,rate_tbps
1,C+S,C,6,6.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,0.8332398633011238,3.137151745044711,3.137151745044711,0.7916900341747191,0.05059814453125,9.941951385082946,0.40155542336572303,0.40155542336572303
1,C+S,C,8,-2.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,0.1674785583173088,3.832521441682691,3.832521441682691,0.9581303604206728,0.010772705078125,13.93756278385997,0.49056274453538445,0.49056274453538445
1,C+S,C,8,-2.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,0.13692997029103307,3.8597498856301997,3.8597498856301997,0.9657675074272417,0.008453369140625,13.968297214460204,0.4940479853606656,0.4940479853606656
1,C+S,C,8,-2.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,0.12427398925027071,3.869828812072308,3.869828812072308,0.9689315026874323,0.00787353515625,13.95730201748368,0.4953380879452554,0.4953380879452554
1,C+S,C,8,-2.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,0.11286022478702985,3.8779359895306293,3.8779359895306293,0.9717849438032425,0.007568359375,13.962768210958288,0.49637580665992054,0.49637580665992054
1,C+S,C,8,-2.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,0.13052133742867286,3.8562438025058796,3.8562438025058796,0.9673696656428318,0.007843017578125,13.879369144261894,0.4935992067207526,0.4935992067207526
1,C+S,C,8,-2.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,0.11608416360215013,3.8659315457844956,3.8659315457844956,0.9709789590994624,0.007415771484375,13.898391483129288,0.49483923786041545,0.49483923786041545
1,C+S,C,8,-2.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,0.12554962445471857,3.8510054949886534,3.8510054949886534,0.9686125938863204,0.007843017578125,13.878074883259627,0.4929287033585476,0.4929287033585476
1,C+S,C,8,-2.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,0.11007953015439759,3.8603120781914373,3.8603120781914373,0.9724801174614006,0.006866455078125,13.964964337744465,0.49411994600850395,0.49411994600850395
1,C+S,C,8,0.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,0.18512679427566409,3.8148732057243357,3.8148732057243357,0.9537183014310839,0.011871337890625,13.594223151975637,0.488303770332715,0.488303770332715
1,C+S,C,8,0.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,0.19106389593360196,3.805615959987631,3.805615959987631,0.9522340260165996,0.01214599609375,13.532721280331835,0.48711884287841684,0.48711884287841684
1,C+S,C,8,0.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,0.17414350635010165,3.819959294972477,3.819959294972477,0.9564641234124746,0.011138916015625,13.568040812448427,0.48895478975647705,0.48895478975647705
1,C+S,C,8,0.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,0.16726580913506273,3.8235304051825967,3.8235304051825967,0.9581835477162344,0.01080322265625,13.491966848396823,0.48941189186337236,0.48941189186337236
1,C+S,C,8,0.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,0.16020634523871177,3.8265587946958406,3.8265587946958406,0.959948413690322,0.010284423828125,13.592430912989489,0.48979952572106755,0.48979952572106755
1,C+S,C,8,0.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,0.15164579756635582,3.83036991182029,3.83036991182029,0.962088550608411,0.009368896484375,13.54839521431811,0.4902873487129971,0.4902873487129971
1,C+S,C,8,0.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,0.14804766145395315,3.828507457989419,3.828507457989419,0.9629880846365118,0.009063720703125,13.561293963765142,0.49004895462264564,0.49004895462264564
1,C+S,C,8,0.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,0.14816369419756048,3.8222279141482742,3.8222279141482742,0.9629590764506099,0.009033203125,13.520193573049479,0.48924517301097914,0.48924517301097914
1,C+S,C,8,2.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,0.3423570503805245,3.6576429496194756,3.6576429496194756,0.9144107374048689,0.02081298828125,12.669438552166518,0.46817829755129287,0.46817829755129287
1,C+S,C,8,2.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,0.29218681408149544,3.7044930418397373,3.7044930418397373,0.9269532964796261,0.01824951171875,12.797985562193118,0.4741751093554864,0.4741751093554864
1,C+S,C,8,2.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,0.28664168919072075,3.707461112131858,3.707461112131858,0.9283395777023198,0.0174560546875,12.708577894112308,0.47455502235287783,0.47455502235287783
1,C+S,C,8,2.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,0.28512465574167506,3.7056715585759843,3.7056715585759843,0.9287188360645813,0.01751708984375,12.710824380824686,0.474325959497726,0.474325959497726
1,C+S,C,8,2.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,0.28516696532846747,3.701598174606085,3.701598174606085,0.9287082586678831,0.016937255859375,12.665679957539886,0.47380456634957885,0.47380456634957885
1,C+S,C,8,2.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,0.2628958697874646,3.7191198395991814,3.7191198395991814,0.9342760325531339,0.016265869140625,12.666763042994852,0.4760473394686952,0.4760473394686952
1,C+S,C,8,2.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,0.2682566990706677,3.7082984203727043,3.7082984203727043,0.9329358252323331,0.01788330078125,12.637009747451659,0.4746621978077062,0.4746621978077062
1,C+S,C,8,2.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,0.2713509885716846,3.6990406197741503,3.6990406197741503,0.9321622528570789,0.01776123046875,12.539864562800176,0.4734771993310912,0.4734771993310912
1,C+S,C,8,4.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,0.7027551327913691,3.2972448672086307,3.2972448672086307,0.8243112168021577,0.0428466796875,11.037654383050555,0.4220473430027047,0.4220473430027047
1,C+S,C,8,4.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,0.7043092742509086,3.2923705816703244,3.2923705816703244,0.8239226814372729,0.043426513671875,10.855244427541345,0.42142343445380154,0.42142343445380154
1,C+S,C,8,4.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,0.6783764913826971,3.3157263099398815,3.3157263099398815,0.8304058771543257,0.042083740234375,10.83075722531244,0.4244129676723048,0.4244129676723048
1,C+S,C,8,4.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,0.6848316640765137,3.3059645502411454,3.3059645502411454,0.8287920839808716,0.039794921875,10.755905953115377,0.42316346243086667,0.42316346243086667
1,C+S,C,8,4.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,0.6785852296437532,3.308179910290799,3.308179910290799,0.8303536925890617,0.04144287109375,10.722012281313795,0.42344702851722227,0.42344702851722227
1,C+S,C,8,4.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,0.6975137635085172,3.284501945878129,3.284501945878129,0.8256215591228707,0.03961181640625,10.57197679764867,0.4204162490724005,0.4204162490724005
1,C+S,C,8,4.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,0.6570045333663538,3.319550586077018,3.319550586077018,0.8357488666584115,0.0401611328125,10.706733544400471,0.4249024750178583,0.4249024750178583
1,C+S,C,8,4.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,0.6323732746361235,3.3380183337097113,3.3380183337097113,0.8419066813409691,0.03680419921875,10.757396371489946,0.4272663467148431,0.4272663467148431
1,C+S,C,8,6.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,1.4890147548559964,2.5109852451440036,2.5109852451440036,0.6277463112860009,0.101287841796875,7.980986090999417,0.32140611137843245,0.32140611137843245
1,C+S,C,8,6.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,1.464306644417022,2.532373211504211,2.532373211504211,0.6339233388957445,0.0980224609375,7.956194576691739,0.324143771072539,0.324143771072539
1,C+S,C,8,6.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,1.4616132524653829,2.532489548857196,2.532489548857196,0.6345966868836543,0.096466064453125,7.893560451502451,0.32415866225372114,0.32415866225372114
1,C+S,C,8,6.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,1.4676884487991684,2.523107765518491,2.523107765518491,0.6330778878002079,0.095458984375,7.931890189643961,0.3229577939863668,0.3229577939863668
1,C+S,C,8,6.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,1.4892258883303007,2.497539251604252,2.497539251604252,0.6276935279174248,0.0985107421875,7.705816221279693,0.3196850242053442,0.3196850242053442
1,C+S,C,8,6.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,1.572906040060744,2.409109669325902,2.409109669325902,0.6067734899848141,0.10345458984375,7.304757100338032,0.30836603767371545,0.30836603767371545
1,C+S,C,8,6.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,1.4848233297337008,2.491731789709671,2.491731789709671,0.6287941675665748,0.09619140625,7.7483831070656795,0.3189416690828379,0.3189416690828379
1,C+S,C,8,6.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,1.480661001243216,2.4897306071026186,2.4897306071026186,0.629834749689196,0.097503662109375,7.561026691444464,0.31868551770913517,0.31868551770913517
1,C+S,C,10,-2.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,0.18270828420834595,3.817291715791654,3.817291715791654,0.9543229289479135,0.01116943359375,13.764535198806364,0.48861333962133174,0.48861333962133174
1,C+S,C,10,-2.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,0.16681920589459084,3.829860650026642,3.829860650026642,0.9582951985263523,0.00970458984375,13.694779565153457,0.49022216320341017,0.49022216320341017
1,C+S,C,10,-2.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,0.16663818543297387,3.827464615889605,3.827464615889605,0.9583404536417566,0.00994873046875,13.650441221218456,0.48991547083386944,0.48991547083386944
1,C+S,C,10,-2.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,0.16094373885250018,3.829852475465159,3.829852475465159,0.959764065286875,0.009613037109375,13.650765429852724,0.49022111685954034,0.49022111685954034
1,C+S,C,10,-2.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,0.15445279059241512,3.8323123493421374,3.8323123493421374,0.9613868023518962,0.009368896484375,13.587742214903054,0.4905359807157936,0.4905359807157936
1,C+S,C,10,-2.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,0.14682457428616658,3.8351911351004793,3.8351911351004793,0.9632938564284583,0.009613037109375,13.623362224803733,0.4909044652928613,0.4909044652928613
1,C+S,C,10,-2.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,0.14625124692041225,3.8303038725229595,3.8303038725229595,0.9634371882698969,0.00927734375,13.617784358133171,0.4902788956829388,0.4902788956829388
1,C+S,C,10,-2.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,0.1461802180701609,3.824211390275674,3.824211390275674,0.9634549454824598,0.008880615234375,13.591940449619196,0.48949905795528625,0.48949905795528625
1,C+S,C,10,0.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,0.2789963278354207,3.721003672164579,3.721003672164579,0.9302509180411448,0.017608642578125,13.073919820926408,0.47628847003706615,0.47628847003706615
1,C+S,C,10,0.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,0.24945710799986656,3.7472227479213664,3.7472227479213664,0.9376357230000334,0.0155029296875,13.098675367755458,0.47964451173393485,0.47964451173393485
1,C+S,C,10,0.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,0.2636357711173526,3.7304670302052263,3.7304670302052263,0.9340910572206619,0.01531982421875,12.977441610362382,0.47749977986626896,0.47749977986626896
1,C+S,C,10,0.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,0.22794819554184378,3.7628480187758155,3.7628480187758155,0.9430129511145391,0.0140380859375,13.12066634821241,0.4816445464033044,0.4816445464033044
1,C+S,C,10,0.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,0.23211479264569407,3.7546503472888584,3.7546503472888584,0.9419713018385765,0.014190673828125,13.03548628704338,0.48059524445297386,0.48059524445297386
1,C+S,C,10,0.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,0.23837808589491394,3.743637623491732,3.743637623491732,0.9404054785262715,0.01519775390625,12.947079704115197,0.4791856158069417,0.4791856158069417
1,C+S,C,10,0.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,0.21919150022580736,3.7573636192175646,3.7573636192175646,0.9452021249435482,0.01348876953125,12.998382579433441,0.48094254325984825,0.48094254325984825
1,C+S,C,10,0.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,0.2187568010370043,3.7516348073088306,3.7516348073088306,0.9453107997407489,0.01361083984375,13.000518945732143,0.4802092553355303,0.4802092553355303
1,C+S,C,10,2.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,0.5205963157886366,3.4794036842113636,3.4794036842113636,0.8698509210528409,0.03204345703125,11.861383909935228,0.44536367157905454,0.44536367157905454
1,C+S,C,10,2.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,0.4906228236140822,3.5060570323071505,3.5060570323071505,0.8773442940964794,0.02862548828125,11.767756742618994,0.44877530013531525,0.44877530013531525
1,C+S,C,10,2.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,0.4757426442685389,3.51836015705404,3.51836015705404,0.8810643389328653,0.028839111328125,11.807297300666063,0.4503501001029171,0.4503501001029171
1,C+S,C,10,2.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,0.5126104033067425,3.478185811010917,3.478185811010917,0.8718473991733144,0.029571533203125,11.527865510747024,0.4452077838093974,0.4452077838093974
1,C+S,C,10,2.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,0.49687715834091273,3.4898879815936397,3.4898879815936397,0.8757807104147718,0.029632568359375,11.632411085555317,0.4467056616439859,0.4467056616439859
1,C+S,C,10,2.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,0.48194617705256904,3.500069532334077,3.500069532334077,0.8795134557368578,0.028411865234375,11.589833405016792,0.4480089001387619,0.4480089001387619
1,C+S,C,10,2.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,0.5095336308577476,3.4670214885856243,3.4670214885856243,0.8726165922855631,0.0294189453125,11.481659379484116,0.4437787505389599,0.4437787505389599
1,C+S,C,10,2.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,0.48451336591265326,3.4858782424331816,3.4858782424331816,0.8788716585218367,0.02777099609375,11.542176267903628,0.44619241503144724,0.44619241503144724
1,C+S,C,10,4.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,1.1414719120687398,2.8585280879312602,2.8585280879312602,0.7146320219828151,0.073089599609375,9.188115606496611,0.3658915952552013,0.3658915952552013
1,C+S,C,10,4.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,1.1395183943397826,2.85716146158145,2.85716146158145,0.7151204014150543,0.07025146484375,9.111310407375587,0.3657166670824256,0.3657166670824256
1,C+S,C,10,4.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,1.0874552524525178,2.906647548870061,2.906647548870061,0.7281361868868705,0.068206787109375,9.320396960762077,0.3720508862553678,0.3720508862553678
1,C+S,C,10,4.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,1.0798862767237836,2.9109099375938756,2.9109099375938756,0.7300284308190541,0.067474365234375,9.23929169102756,0.37259647201201607,0.37259647201201607
1,C+S,C,10,4.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,1.0908523759187998,2.895912764015753,2.895912764015753,0.7272869060203001,0.066650390625,9.083900298381927,0.37067683379401634,0.37067683379401634
1,C+S,C,10,4.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,1.1093436807497747,2.872672028636871,2.872672028636871,0.7226640798125563,0.067962646484375,8.93432893377184,0.3677020196655195,0.3677020196655195
1,C+S,C,10,4.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,1.141584211909407,2.8349709075339646,2.8349709075339646,0.7146039470226482,0.069366455078125,8.814687030296787,0.3628762761643475,0.3628762761643475
1,C+S,C,10,4.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,1.1275311034752349,2.8428605048706,2.8428605048706,0.7181172241311913,0.06689453125,8.787217158402864,0.36388614462343677,0.36388614462343677
1,C+S,C,10,6.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,2.088140593111854,1.911859406888146,1.911859406888146,0.4779648517220365,0.159271240234375,5.954046006444204,0.24471800408168268,0.24471800408168268
1,C+S,C,10,6.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,2.191176238845596,1.8055036170756367,1.8055036170756367,0.45220594028860095,0.1651611328125,5.468808734362317,0.2311044629856815,0.2311044629856815
1,C+S,C,10,6.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,2.211727534887443,1.7823752664351358,1.7823752664351358,0.44706811627813925,0.1661376953125,5.362359504500209,0.22814403410369738,0.22814403410369738
1,C+S,C,10,6.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,2.195706602986841,1.7950896113308183,1.7950896113308183,0.4510733492532898,0.161468505859375,5.384907249053587,0.22977147025034475,0.22977147025034475
1,C+S,C,10,6.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,2.1974477884654275,1.789317351469125,1.789317351469125,0.4506380528836431,0.160980224609375,5.371217546453674,0.229032620988048,0.229032620988048
1,C+S,C,10,6.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,2.199895144209476,1.7821205651771699,1.7821205651771699,0.450026213947631,0.15966796875,5.279802479452517,0.22811143234267772,0.22811143234267772
1,C+S,C,10,6.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,2.25291737198948,1.7236377474538918,1.7236377474538918,0.43677065700262996,0.16436767578125,5.1162272287874355,0.22062563167409815,0.22062563167409815
1,C+S,C,10,6.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,2.214033894097085,1.7563577142487499,1.7563577142487499,0.44649152647572876,0.159088134765625,5.221564543999347,0.22481378742384,0.22481378742384
1,C+S,C,12,-2.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,0.22900563944441052,3.7709943605555893,3.7709943605555893,0.9427485901388973,0.01470947265625,13.443743338127392,0.4826872781511154,0.4826872781511154
1,C+S,C,12,-2.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,0.19749469631897357,3.7991851596022594,3.7991851596022594,0.9506263259202566,0.012542724609375,13.41109803316599,0.4862957004290892,0.4862957004290892
1,C+S,C,12,-2.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,0.18936842345275506,3.8047343778698237,3.8047343778698237,0.9526578941368112,0.012176513671875,13.359896958361325,0.4870060003673375,0.4870060003673375
1,C+S,C,12,-2.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,0.19611532101360732,3.7946808933040517,3.7946808933040517,0.9509711697465981,0.01251220703125,13.338383144258732,0.4857191543429186,0.4857191543429186
1,C+S,C,12,-2.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,0.19327551344386262,3.7934896264906897,3.7934896264906897,0.9516811216390343,0.012115478515625,13.291877763617382,0.4855666721908083,0.4855666721908083
1,C+S,C,12,-2.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,0.18178541747524457,3.8002302919114013,3.8002302919114013,0.9545536456311888,0.01129150390625,13.303939661611619,0.48642947736465936,0.48642947736465936
1,C+S,C,12,-2.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,0.18417577980444694,3.792379339638925,3.792379339638925,0.9539560550488883,0.011810302734375,13.353883752199774,0.4854245554737824,0.4854245554737824
1,C+S,C,12,-2.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,0.17195285690248804,3.7984387514433466,3.7984387514433466,0.957011785774378,0.010711669921875,13.321340502958055,0.4862001601847484,0.4862001601847484
1,C+S,C,12,0.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,0.37831354585626825,3.621686454143732,3.621686454143732,0.905421613535933,0.023193359375,12.506371289285838,0.4635758661303977,0.4635758661303977
1,C+S,C,12,0.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,0.37054420476828587,3.6261356511529472,3.6261356511529472,0.9073639488079286,0.022247314453125,12.44015728551305,0.4641453633475773,0.4641453633475773
1,C+S,C,12,0.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,0.3307591698303384,3.6633436314922405,3.6633436314922405,0.9173102075424154,0.019866943359375,12.506480767711144,0.46890798483100676,0.46890798483100676
1,C+S,C,12,0.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,0.33834678199098106,3.6524494323266783,3.6524494323266783,0.9154133045022548,0.020751953125,12.538017218764079,0.4675135273378148,0.4675135273378148
1,C+S,C,12,0.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,0.33253391369326857,3.6542312262412837,3.6542312262412837,0.9168665215766828,0.019744873046875,12.38078260488931,0.46774159695888434,0.46774159695888434
1,C+S,C,12,0.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,0.3143861498531497,3.6676295595334962,3.6676295595334962,0.9214034625367126,0.018798828125,12.47630100636135,0.4694565836202875,0.4694565836202875
1,C+S,C,12,0.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,0.3029555770442047,3.673599542399167,3.673599542399167,0.9242611057389488,0.018524169921875,12.416334013877254,0.47022074142709336,0.47022074142709336
1,C+S,C,12,0.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,0.3061152090530309,3.664276399292804,3.664276399292804,0.9234711977367422,0.018096923828125,12.466881691519088,0.4690273791094789,0.4690273791094789
1,C+S,C,12,2.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,0.74711923435431,3.25288076564569,3.25288076564569,0.8132201914114225,0.045745849609375,10.824261818055364,0.41636873800264834,0.41636873800264834
1,C+S,C,12,2.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,0.7248948906474776,3.2717849652737554,3.2717849652737554,0.8187762773381306,0.04376220703125,10.685342100009121,0.41878847555504073,0.41878847555504073
1,C+S,C,12,2.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,0.7167641597575035,3.277338641565075,3.277338641565075,0.8208089600606241,0.0413818359375,10.73154355089592,0.4194993461203296,0.4194993461203296
1,C+S,C,12,2.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,0.7207037157573691,3.27009249856029,3.27009249856029,0.8198240710606577,0.043243408203125,10.65434939633233,0.4185718398157171,0.4185718398157171
1,C+S,C,12,2.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,0.706453147771311,3.2803119921632415,3.2803119921632415,0.8233867130571723,0.04296875,10.625915510665656,0.4198799349968949,0.4198799349968949
1,C+S,C,12,2.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,0.757094106541367,3.2249216028452787,3.2249216028452787,0.8107264733646582,0.044464111328125,10.420984168602926,0.4127899651641957,0.4127899651641957
1,C+S,C,12,2.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,0.7005065426051936,3.2760485768381784,3.2760485768381784,0.8248733643487016,0.04150390625,10.493969174206491,0.41933421783528685,0.41933421783528685
1,C+S,C,12,2.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.970391608345835,0.7220689866291463,3.2483226217166887,3.2483226217166887,0.8194827533427135,0.0430908203125,10.410088882638282,0.41578529557973615,0.41578529557973615
1,C+S,C,12,4.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,4.0,1.5206208747732377,2.479379125226762,2.479379125226762,0.6198447813066905,0.10418701171875,7.872673380295027,0.3173605280290256,0.3173605280290256
1,C+S,C,12,4.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.996679855921233,1.510772573086452,2.4859072828347806,2.4859072828347806,0.6223068567283869,0.1015625,7.764175895899324,0.3181961322028519,0.3181961322028519
1,C+S,C,12,4.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9941028013225788,1.5625402324061364,2.4315625689164424,2.4315625689164424,0.6093649418984659,0.104583740234375,7.472574503580139,0.31124000882130465,0.31124000882130465
1,C+S,C,12,4.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.990796214317659,1.5290965550270605,2.4616996592905984,2.4616996592905984,0.6177258612432348,0.102996826171875,7.615640998260694,0.3150975563891966,0.3150975563891966
1,C+S,C,12,4.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.9867651399345525,1.5611458111752528,2.4256193287593,2.4256193287593,0.6097135472061869,0.10125732421875,7.3478898561680825,0.31047927408119036,0.31047927408119036
1,C+S,C,12,4.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.982015709386646,1.519053470410482,2.462962238976164,2.462962238976164,0.6202366323973795,0.10009765625,7.5132223003994625,0.315259166588949,0.315259166588949
1,C+S,C,12,4.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,3.976555119443372,1.5041532657782961,2.472401853665076,2.472401853665076,0.623961683555426,0.09954833984375,7.505735263625556,0.31646743726912974,0.31646743726912974
