seed,band,spans,launch_power_dbm,pcs_nu,shaped,stress_name,display_name,scenario,gmi,ngmi,ber,gsnr_db,rate_tbps,parameter_count,train_time_s,inference_time_s,residual_mse_before,residual_mse_after
3,L,10,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.3870426583182365,0.8467606645795591,0.035400390625,12.01679480919686,0.3612845502206119,7538,1.0310743000009097,0.004826900003536139,0.09164109532266144,0.06285220510726247
3,L,10,6.0,0.0,False,evidence,Raw,raw,2.18486810964039,0.5462170274100975,0.12967936197916666,6.990245619960584,0.2330525983616416,0,0.0,0.0,0.0,0.0
3,L,10,6.0,0.0,False,evidence,Linear EQ,linear,2.186799127789354,0.5466997819473385,0.12858072916666666,6.988915542992863,0.2332585736308644,2,0.0,0.0,0.20011236800759327,0.20011236800759327
3,L,10,6.0,0.0,False,evidence,DBP-like,dbp_like,2.204878672128848,0.551219668032212,0.12906901041666666,7.073972999135694,0.23518705836041046,1,0.0,0.0,0.199974876847121,0.19615649830633305
3,L,10,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,2.345587937957064,0.586396984489266,0.10847981770833333,7.691680017090111,0.2501960467154202,60,0.005291399997076951,0.0,0.20011236800759327,0.16868773039376042
3,L,10,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,2.7841610213316685,0.6960402553329171,0.07255045572916667,9.10807228921854,0.2969771756087113,7538,1.5580397000012454,0.005242699997324962,0.199974876847121,0.12279841777669824
3,S,6,-2.0,0.0,False,evidence,Raw,raw,3.826376695696801,0.9565941739242002,0.0111083984375,13.995581748268261,0.40814684754099206,0,0.0,0.0,0.0,0.0
3,S,6,-2.0,0.0,False,evidence,Linear EQ,linear,3.8266471405137787,0.9566617851284447,0.011067708333333334,13.99554287676834,0.40817569498813644,2,0.0,0.0,0.04028987232850156,0.04028987232850156
3,S,6,-2.0,0.0,False,evidence,DBP-like,dbp_like,3.8278875918008657,0.9569718979502164,0.0113525390625,14.019180784807544,0.40830800979209236,1,0.0,0.0,0.039851238701178134,0.039635279173449944
3,S,6,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.7732707605701563,0.9433176901425391,0.013631184895833334,14.861469062722506,0.40248221446081667,60,0.0043774000005214475,0.0,0.04028987232850156,0.03226518642291527
3,S,6,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.7680944932218514,0.9420236233054629,0.014607747395833334,13.984290051645976,0.4019300792769975,7538,1.1039841000019806,0.005369700003939215,0.039851238701178134,0.0399549871046543
3,S,6,0.0,0.0,False,evidence,Raw,raw,3.8068102621675046,0.9517025655418762,0.012410481770833334,13.813375571582826,0.4060597612978672,0,0.0,0.0,0.0,0.0
3,S,6,0.0,0.0,False,evidence,Linear EQ,linear,3.8067215273972836,0.9516803818493209,0.012369791666666666,13.813056812787385,0.40605029625571026,2,0.0,0.0,0.0417685132119977,0.0417685132119977
3,S,6,0.0,0.0,False,evidence,DBP-like,dbp_like,3.812849592882964,0.953212398220741,0.012613932291666666,13.870267886869607,0.40670395657418285,1,0.0,0.0,0.04155874678730398,0.041017880105242044
3,S,6,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.7714506110157457,0.9428626527539364,0.014404296875,14.678303455695074,0.40228806517501287,60,0.006156200004625134,0.0,0.0417685132119977,0.03390934933603889
3,S,6,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.765554478951459,0.9413886197378647,0.0135498046875,14.053941828898896,0.401659144421489,7538,1.3739710000008927,0.008077999998931773,0.04155874678730398,0.039319303586069616
3,S,6,2.0,0.0,False,evidence,Raw,raw,3.7774719083769615,0.9443679770942404,0.01416015625,13.54642405765308,0.4029303368935425,0,0.0,0.0,0.0,0.0
3,S,6,2.0,0.0,False,evidence,Linear EQ,linear,3.776832823321276,0.944208205830319,0.013875325520833334,13.545238953053719,0.4028621678209361,2,0.0,0.0,0.044450807128392125,0.044450807128392125
3,S,6,2.0,0.0,False,evidence,DBP-like,dbp_like,3.78630543671548,0.94657635917887,0.0133056640625,13.672919362604896,0.40387257991631786,1,0.0,0.0,0.04419341822811044,0.042924778593173306
3,S,6,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.746311916699762,0.9365779791749405,0.015218098958333334,14.527247122191234,0.39960660444797463,60,0.004517400004260708,0.0,0.044450807128392125,0.035556245603862086
3,S,6,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.7509855255536295,0.9377463813884074,0.01513671875,13.947599150980647,0.40010512272572046,7538,1.6040808000034303,0.007634699999471195,0.04419341822811044,0.04029397242593774
3,S,6,4.0,0.0,False,evidence,Raw,raw,3.6815283663184086,0.9203820915796022,0.020548502604166668,12.85154469592123,0.39269635907396355,0,0.0,0.0,0.0,0.0
3,S,6,4.0,0.0,False,evidence,Linear EQ,linear,3.682949431288812,0.920737357822203,0.020345052083333332,12.851099973572428,0.3928479393374733,2,0.0,0.0,0.05091551947408837,0.05091551947408837
3,S,6,4.0,0.0,False,evidence,DBP-like,dbp_like,3.70242954817824,0.92560738704456,0.019287109375,13.047467361347408,0.39492581847234565,1,0.0,0.0,0.05186155452649374,0.049573920259324465
3,S,6,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.678433366708421,0.9196083416771053,0.019205729166666668,14.154961503593409,0.3923662257822316,60,0.0058213000011164695,0.0,0.05091551947408837,0.037584553840693806
3,S,6,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.700865986359766,0.9252164965899415,0.01806640625,13.623124222490052,0.39475903854504174,7538,1.7537560999990092,0.009804000001167879,0.05186155452649374,0.04341977591259913
3,S,6,6.0,0.0,False,evidence,Raw,raw,3.3867508226771386,0.8466877056692846,0.037801106770833336,11.609564262135946,0.36125342108556147,0,0.0,0.0,0.0,0.0
3,S,6,6.0,0.0,False,evidence,Linear EQ,linear,3.386272028720259,0.8465680071800648,0.038126627604166664,11.608656860720004,0.361202349730161,2,0.0,0.0,0.06845966251241312,0.06845966251241312
3,S,6,6.0,0.0,False,evidence,DBP-like,dbp_like,3.423502816308856,0.855875704077214,0.0355224609375,11.825625314240247,0.3651736337396113,1,0.0,0.0,0.06903090606968243,0.06568065400842123
3,S,6,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.479379706764501,0.8698449266911252,0.03076171875,13.127360221166855,0.37113383538821343,60,0.010348100004193839,0.0,0.06845966251241312,0.047987186017824236
3,S,6,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.544277439188743,0.8860693597971857,0.026936848958333332,12.901300529588962,0.37805626018013255,7538,2.0095619999992778,0.0076575999992201105,0.06903090606968243,0.05127078265379051
3,S,8,-2.0,0.0,False,evidence,Raw,raw,3.8024946481972988,0.9506236620493247,0.012898763020833334,13.753863634126176,0.40559942914104524,0,0.0,0.0,0.0,0.0
3,S,8,-2.0,0.0,False,evidence,Linear EQ,linear,3.801317685185068,0.950329421296267,0.0130615234375,13.752988339241002,0.4054738864197405,2,0.0,0.0,0.04230070821806623,0.04230070821806623
3,S,8,-2.0,0.0,False,evidence,DBP-like,dbp_like,3.8049818945375415,0.9512454736343854,0.0125732421875,13.79727567736359,0.40586473541733775,1,0.0,0.0,0.04213215144402666,0.04171309670333118
3,S,8,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.7548944941762117,0.9387236235440529,0.013956705729166666,14.643778694975612,0.40052207937879597,60,0.009498499995970633,0.0,0.04230070821806623,0.034067280568062616
3,S,8,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.764862762348249,0.9412156905870622,0.0140380859375,14.002524743711028,0.40158536131714656,7538,2.342126099996676,0.0060794000019086525,0.04213215144402666,0.03978758007079293
3,S,8,0.0,0.0,False,evidence,Raw,raw,3.7975923122361475,0.9493980780590369,0.012858072916666666,13.747423709840138,0.40507651330518907,0,0.0,0.0,0.0,0.0
3,S,8,0.0,0.0,False,evidence,Linear EQ,linear,3.7982701657681286,0.9495675414420321,0.012613932291666666,13.746548773853043,0.4051488176819337,2,0.0,0.0,0.042235449281039575,0.042235449281039575
3,S,8,0.0,0.0,False,evidence,DBP-like,dbp_like,3.8020365982528075,0.9505091495632019,0.0130615234375,13.83632294716283,0.4055505704802995,1,0.0,0.0,0.042194673337580056,0.04133973661252312
3,S,8,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.7689026448212273,0.9422256612053068,0.014485677083333334,14.663251155678843,0.4020162821142642,60,0.00898600000073202,0.0,0.042235449281039575,0.033808927188864316
3,S,8,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.7503660564434105,0.9375915141108526,0.014363606770833334,14.081724417261983,0.40003904602063045,7538,2.3018785000022035,0.008341699998709373,0.042194673337580056,0.03906857386285945
3,S,8,2.0,0.0,False,evidence,Raw,raw,3.6836556202804873,0.9209139050701218,0.0201416015625,13.029243860117383,0.392923266163252,0,0.0,0.0,0.0,0.0
3,S,8,2.0,0.0,False,evidence,Linear EQ,linear,3.683466302629885,0.9208665756574712,0.020222981770833332,13.029000739492174,0.39290307228052107,2,0.0,0.0,0.0498070299668146,0.0498070299668146
3,S,8,2.0,0.0,False,evidence,DBP-like,dbp_like,3.700537818483845,0.9251344546209612,0.0191650390625,13.180713353077149,0.3947240339716101,1,0.0,0.0,0.04978237523537409,0.04807603743724259
3,S,8,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.678386433637099,0.9195966084092747,0.018758138020833332,14.220088964979261,0.3923612195879572,60,0.010045800001535099,0.0,0.0498070299668146,0.03748922940363274
3,S,8,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.706856724535146,0.9267141811337865,0.017049153645833332,13.750970210167488,0.3953980506170822,7538,2.256891099998029,0.00713720000203466,0.04978237523537409,0.04216023073115349
3,S,8,4.0,0.0,False,evidence,Raw,raw,3.493252286655445,0.8733130716638613,0.032877604166666664,11.999390553159923,0.3726135772432475,0,0.0,0.0,0.0,0.0
3,S,8,4.0,0.0,False,evidence,Linear EQ,linear,3.491805240010321,0.8729513100025803,0.0330810546875,11.99889372675197,0.37245922560110095,2,0.0,0.0,0.0633842989589942,0.0633842989589942
3,S,8,4.0,0.0,False,evidence,DBP-like,dbp_like,3.5299164280161253,0.8824791070040313,0.0302734375,12.20632878415983,0.37652441898838673,1,0.0,0.0,0.06310458931396999,0.06016821417433257
3,S,8,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.572938922264902,0.8932347305662255,0.024169921875,13.477640803867082,0.3811134850415896,60,0.008345400005055126,0.0,0.0633842989589942,0.04459488459603221
3,S,8,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.6385449843510873,0.9096362460877718,0.021525065104166668,13.3569220716012,0.3881114649974493,7538,2.3890822999965167,0.009059900003194343,0.06310458931396999,0.046164463506834154
3,S,8,6.0,0.0,False,evidence,Raw,raw,2.9467100346630093,0.7366775086657523,0.07047526041666667,9.82630249159698,0.314315737030721,0,0.0,0.0,0.0,0.0
3,S,8,6.0,0.0,False,evidence,Linear EQ,linear,2.9479644934886235,0.7369911233721559,0.0704345703125,9.826186854645039,0.3144495459721199,2,0.0,0.0,0.10319383920551412,0.10319383920551412
3,S,8,6.0,0.0,False,evidence,DBP-like,dbp_like,2.988935263698391,0.7472338159245977,0.06697591145833333,10.012783264068188,0.31881976146116175,1,0.0,0.0,0.10408059129449576,0.09970608723891243
3,S,8,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.136254388646774,0.7840635971616935,0.052001953125,11.31428064996108,0.33453380145565587,60,0.006760500000382308,0.0,0.10319383920551412,0.07426305667948925
3,S,8,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.28868231916388,0.82217057979097,0.0408935546875,11.573069159384058,0.3507927807108138,7538,1.276708500001405,0.006732800000463612,0.10408059129449576,0.06961343820236328
3,S,10,-2.0,0.0,False,evidence,Raw,raw,3.784242973520413,0.9460607433801033,0.013753255208333334,13.626963447880662,0.4036525838421774,0,0.0,0.0,0.0,0.0
3,S,10,-2.0,0.0,False,evidence,Linear EQ,linear,3.7839968242747064,0.9459992060686766,0.013753255208333334,13.626935845085942,0.40362632792263536,2,0.0,0.0,0.043744451096754185,0.043744451096754185
3,S,10,-2.0,0.0,False,evidence,DBP-like,dbp_like,3.7889045626025,0.947226140650625,0.013224283854166666,13.68429308152004,0.40414982001093336,1,0.0,0.0,0.04338140916999844,0.042812510154815096
3,S,10,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.7587388994068887,0.9396847248517222,0.014811197916666666,14.513211056778264,0.4009321492700681,60,0.004410099994856864,0.0,0.043744451096754185,0.03568302380457667
3,S,10,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.7274674003944903,0.9318668500986226,0.017049153645833332,13.920339376048037,0.3975965227087457,7538,1.4446844000049168,0.00816810000105761,0.04338140916999844,0.04054768485370875
3,S,10,0.0,0.0,False,evidence,Raw,raw,3.717458490244307,0.9293646225610768,0.01806640625,13.250502278434428,0.39652890562605947,0,0.0,0.0,0.0,0.0
3,S,10,0.0,0.0,False,evidence,Linear EQ,linear,3.7183275222113625,0.9295818805528406,0.018107096354166668,13.250107897559683,0.39662160236921196,2,0.0,0.0,0.046667929224542895,0.046667929224542895
3,S,10,0.0,0.0,False,evidence,DBP-like,dbp_like,3.7304908284174108,0.9326227071043527,0.0172119140625,13.36899604871687,0.3979190216978572,1,0.0,0.0,0.04730965403451395,0.04603629826216643
3,S,10,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.701308640033205,0.9253271600083013,0.0166015625,14.330732653025098,0.39480625493687527,60,0.004343300002801698,0.0,0.046667929224542895,0.03612061453598864
3,S,10,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.719928683298255,0.9299821708245638,0.0174560546875,13.743915321257369,0.3967923928851473,7538,1.2162385000046925,0.00919679999788059,0.04730965403451395,0.04222877349924853
3,S,10,2.0,0.0,False,evidence,Raw,raw,3.5903135443518455,0.8975783860879614,0.025594075520833332,12.447354431736299,0.3829667780641968,0,0.0,0.0,0.0,0.0
3,S,10,2.0,0.0,False,evidence,Linear EQ,linear,3.5892478155636427,0.8973119538909107,0.025634765625,12.446273552075134,0.3828531003267886,2,0.0,0.0,0.05728460206015478,0.05728460206015478
3,S,10,2.0,0.0,False,evidence,DBP-like,dbp_like,3.614195619020837,0.9035489047552092,0.0238037109375,12.627730642553257,0.3855141993622226,1,0.0,0.0,0.056919956148140154,0.054604311530506065
3,S,10,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.6054256827611084,0.9013564206902771,0.023152669270833332,13.683939415420252,0.38457873949451826,60,0.007543200001236983,0.0,0.05728460206015478,0.04280273912559873
3,S,10,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.6630607516522193,0.9157651879130548,0.020263671875,13.343029977518682,0.39072648017623673,7538,2.1058249000052456,0.008281300004455261,0.056919956148140154,0.0463123695733054
3,S,10,4.0,0.0,False,evidence,Raw,raw,3.201619725964333,0.8004049314910833,0.0521240234375,10.829426230411368,0.3415061041028622,0,0.0,0.0,0.0,0.0
3,S,10,4.0,0.0,False,evidence,Linear EQ,linear,3.200771056413526,0.8001927641033815,0.052164713541666664,10.829397986198256,0.3414155793507761,2,0.0,0.0,0.08349098423193412,0.08349098423193412
3,S,10,4.0,0.0,False,evidence,DBP-like,dbp_like,3.2377535582234693,0.8094383895558673,0.049357096354166664,11.026542061986397,0.34536037954383675,1,0.0,0.0,0.08261470890629526,0.07894884736686096
3,S,10,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.3106270587493567,0.8276567646873392,0.0400390625,12.253139591705597,0.3531335529332647,60,0.00915789999999106,0.0,0.08349098423193412,0.05863103347328183
3,S,10,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.4532745138724206,0.8633186284681051,0.031494140625,12.578391541624752,0.3683492814797249,7538,2.7690772999994806,0.008404300002439413,0.08261470890629526,0.055228194522718425
3,S,10,6.0,0.0,False,evidence,Raw,raw,2.4047343760801434,0.6011835940200358,0.1124267578125,7.855760490642226,0.2565050001152153,0,0.0,0.0,0.0,0.0
3,S,10,6.0,0.0,False,evidence,Linear EQ,linear,2.405755436096877,0.6014388590242192,0.111328125,7.854090066381264,0.2566139131836669,2,0.0,0.0,0.16443969570094547,0.16443969570094547
3,S,10,6.0,0.0,False,evidence,DBP-like,dbp_like,2.4323558396302047,0.6080889599075512,0.10990397135416667,7.962315706376337,0.2594512895605552,1,0.0,0.0,0.1638415134204263,0.1598705353869633
3,S,10,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,2.592313778001795,0.6480784445004487,0.08768717447916667,8.612789132553974,0.2765134696535248,60,0.010699600003135856,0.0,0.16443969570094547,0.137147172078835
3,S,10,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,2.719379751583692,0.679844937895923,0.07926432291666667,8.960416609627899,0.2900671735022605,7538,1.5710098999988986,0.00827959999878658,0.1638415134204263,0.12704522275335697
4,C,6,-2.0,0.0,False,evidence,Raw,raw,3.9080668009561035,0.9770167002390259,0.0062255859375,14.844554248255834,0.4168604587686511,0,0.0,0.0,0.0,0.0
4,C,6,-2.0,0.0,False,evidence,Linear EQ,linear,3.907725564974849,0.9769313912437122,0.0062255859375,14.844079002927655,0.4168240602639839,2,0.0,0.0,0.03240594356020728,0.03240594356020728
4,C,6,-2.0,0.0,False,evidence,DBP-like,dbp_like,3.909699570330865,0.9774248925827163,0.005859375,14.866806643027497,0.4170346208352923,1,0.0,0.0,0.032775141487189345,0.032607637605695926
4,C,6,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.87997997456851,0.9699949936421275,0.007161458333333333,15.67310655759856,0.4138645306206411,60,0.006759899995813612,0.0,0.03240594356020728,0.026403733477655664
4,C,6,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.864155899135722,0.9660389747839305,0.0076904296875,15.1258457802094,0.41217662924114373,7538,2.4647414999999455,0.013781800000288058,0.032775141487189345,0.03071959048850878
4,C,6,0.0,0.0,False,evidence,Raw,raw,3.8834021307063975,0.9708505326765994,0.007242838541666667,14.6564012005311,0.41422956060868243,0,0.0,0.0,0.0,0.0
4,C,6,0.0,0.0,False,evidence,Linear EQ,linear,3.8831004607386577,0.9707751151846644,0.00732421875,14.654736341362272,0.4141973824787902,2,0.0,0.0,0.033580109392292556,0.033580109392292556
4,C,6,0.0,0.0,False,evidence,DBP-like,dbp_like,3.888062356919328,0.972015589229832,0.007161458333333333,14.718107270919841,0.4147266514047283,1,0.0,0.0,0.034226294266096684,0.03374343362301707
4,C,6,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.8535392608007975,0.9633848152001994,0.008951822916666666,15.530539822976605,0.4110441878187518,60,0.008090499999525491,0.0,0.033580109392292556,0.027186808247948186
4,C,6,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.8443261664498727,0.9610815416124682,0.009358723958333334,14.920084827339355,0.4100614577546531,7538,2.3047977999958675,0.006977500001084991,0.034226294266096684,0.03221005877284199
4,C,6,2.0,0.0,False,evidence,Raw,raw,3.8644155468513204,0.9661038867128301,0.008260091145833334,14.302640808877396,0.41220432499747417,0,0.0,0.0,0.0,0.0
4,C,6,2.0,0.0,False,evidence,Linear EQ,linear,3.865226287895216,0.966306571973804,0.008097330729166666,14.30224002745496,0.41229080404215634,2,0.0,0.0,0.03725563219685496,0.03725563219685496
4,C,6,2.0,0.0,False,evidence,DBP-like,dbp_like,3.8744153022292065,0.9686038255573016,0.007568359375,14.42866873614021,0.41327096557111537,1,0.0,0.0,0.03713093788208722,0.03606891898777112
4,C,6,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.8364459751232816,0.9591114937808204,0.009562174479166666,15.336645839190801,0.40922090401315003,60,0.00921369999559829,0.0,0.03725563219685496,0.029042270106396716
4,C,6,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.838116358697291,0.9595290896743227,0.009684244791666666,14.831371100819602,0.4093990782610444,7538,2.0538669000015943,0.006682800005364697,0.03713093788208722,0.03287478262935193
4,C,6,4.0,0.0,False,evidence,Raw,raw,3.7227789951621153,0.9306947487905288,0.017415364583333332,13.430876820076127,0.3970964261506256,0,0.0,0.0,0.0,0.0
4,C,6,4.0,0.0,False,evidence,Linear EQ,linear,3.7236322561963924,0.9309080640490981,0.017293294270833332,13.430555958641632,0.3971874406609485,2,0.0,0.0,0.04542870265835933,0.04542870265835933
4,C,6,4.0,0.0,False,evidence,DBP-like,dbp_like,3.7453831534011526,0.9363457883502881,0.0159912109375,13.621155008840853,0.39950753636278963,1,0.0,0.0,0.045384997722984245,0.04343946812757307
4,C,6,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.7279832175674903,0.9319958043918726,0.015340169270833334,14.696112287494934,0.397651543207199,60,0.011242400003538933,0.0,0.04542870265835933,0.03383527893788635
4,C,6,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.7738800464136246,0.9434700116034062,0.012858072916666666,14.407910809638256,0.40254720495078666,7538,2.3513739999980316,0.00972639999963576,0.045384997722984245,0.036241729872930055
4,C,6,6.0,0.0,False,evidence,Raw,raw,3.4118761142947616,0.8529690285736904,0.035847981770833336,11.729331531464073,0.3639334521914413,0,0.0,0.0,0.0,0.0
4,C,6,6.0,0.0,False,evidence,Linear EQ,linear,3.4160323834152404,0.8540080958538101,0.0355224609375,11.727279424819637,0.3643767875642923,2,0.0,0.0,0.0650360126648267,0.0650360126648267
4,C,6,6.0,0.0,False,evidence,DBP-like,dbp_like,3.4508451043078434,0.8627112760769609,0.03369140625,11.960823792037065,0.3680901444595033,1,0.0,0.0,0.06715322075907669,0.06366747417243936
4,C,6,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.488851783737018,0.8722129459342545,0.028238932291666668,13.296194477689063,0.37214419026528195,60,0.010179999997490086,0.0,0.0650360126648267,0.045357461714453144
4,C,6,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.5982697071937455,0.8995674267984364,0.0208740234375,13.423304260585953,0.3838154354339996,7538,2.419882800000778,0.01026119999733055,0.06715322075907669,0.04546420213668717
4,C,8,-2.0,0.0,False,evidence,Raw,raw,3.8849966859246,0.97124917148115,0.0069580078125,14.63064078509938,0.41439964649862404,0,0.0,0.0,0.0,0.0
4,C,8,-2.0,0.0,False,evidence,Linear EQ,linear,3.8852060137588085,0.9713015034397021,0.0069580078125,14.63057230531227,0.41442197480093956,2,0.0,0.0,0.034369713644853,0.034369713644853
4,C,8,-2.0,0.0,False,evidence,DBP-like,dbp_like,3.8889109300688913,0.9722277325172228,0.006551106770833333,14.652088146318425,0.4148171658740151,1,0.0,0.0,0.03442991269801348,0.034260301879599574
4,C,8,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.840598674131044,0.960149668532761,0.009440104166666666,15.494597719363373,0.409663858573978,60,0.008128599998599384,0.0,0.034369713644853,0.02800148898183595
4,C,8,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.839767702432616,0.959941925608154,0.009724934895833334,14.781958142826081,0.4095752215928124,7538,2.2253440999993472,0.0084631999998237,0.03442991269801348,0.033250959787968194
4,C,8,0.0,0.0,False,evidence,Raw,raw,3.8728299425470847,0.9682074856367712,0.008341471354166666,14.43273458672887,0.41310186053835574,0,0.0,0.0,0.0,0.0
4,C,8,0.0,0.0,False,evidence,Linear EQ,linear,3.872416317619583,0.9681040794048957,0.008382161458333334,14.432421700458185,0.41305774054608885,2,0.0,0.0,0.03562364870645199,0.03562364870645199
4,C,8,0.0,0.0,False,evidence,DBP-like,dbp_like,3.8813084434168754,0.9703271108542189,0.007731119791666667,14.53120062582945,0.41400623396446673,1,0.0,0.0,0.03603516718662921,0.03522734700592411
4,C,8,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.8405586099561804,0.9601396524890451,0.009440104166666666,15.411706481406434,0.4096595850619926,60,0.008680599996296223,0.0,0.03562364870645199,0.028307574808368433
4,C,8,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.8448969007600544,0.9612242251900136,0.008829752604166666,14.858986133400162,0.4101223360810725,7538,2.499754100004793,0.009330300003057346,0.03603516718662921,0.03266640834630075
4,C,8,2.0,0.0,False,evidence,Raw,raw,3.7835438310370395,0.9458859577592599,0.013916015625,13.671509136668407,0.4035780086439509,0,0.0,0.0,0.0,0.0
4,C,8,2.0,0.0,False,evidence,Linear EQ,linear,3.7833986910647956,0.9458496727661989,0.013997395833333334,13.671083418236222,0.40356252704691153,2,0.0,0.0,0.042814831796591936,0.042814831796591936
4,C,8,2.0,0.0,False,evidence,DBP-like,dbp_like,3.7997962613044534,0.9499490653261133,0.012898763020833334,13.84241063384321,0.40531160120580834,1,0.0,0.0,0.0429387192412388,0.04128182957632975
4,C,8,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.769305537499594,0.9423263843748985,0.0130615234375,14.879329697507364,0.40205925733329007,60,0.009492799996223766,0.0,0.042814831796591936,0.0316667279408914
4,C,8,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.784493961034039,0.9461234902585097,0.0123291015625,14.355315188575869,0.40367935584363085,7538,2.2792903000008664,0.008679099999426398,0.0429387192412388,0.03668330706195715
4,C,8,4.0,0.0,False,evidence,Raw,raw,3.512971026675081,0.8782427566687703,0.0296630859375,12.117702341636454,0.37471690951200864,0,0.0,0.0,0.0,0.0
4,C,8,4.0,0.0,False,evidence,Linear EQ,linear,3.5108548608379917,0.8777137152094979,0.029947916666666668,12.116994297205256,0.3744911851560525,2,0.0,0.0,0.061700016867458636,0.061700016867458636
4,C,8,4.0,0.0,False,evidence,DBP-like,dbp_like,3.545030868782339,0.8862577171955848,0.027587890625,12.325221601641942,0.37813662600344955,1,0.0,0.0,0.061408680517262206,0.058543386340698944
4,C,8,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.5522179887928527,0.8880544971982132,0.0252685546875,13.481106891594832,0.3789032521379043,60,0.009003400002256967,0.0,0.061700016867458636,0.04477713450696318
4,C,8,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.6954847040466317,0.9238711760116579,0.017333984375,13.731619641308829,0.39418503509830743,7538,2.9065735999975004,0.008778800001891796,0.061408680517262206,0.04234850037112017
4,C,8,6.0,0.0,False,evidence,Raw,raw,2.900058019261304,0.725014504815326,0.07080078125,9.596901256500168,0.30933952205453913,0,0.0,0.0,0.0,0.0
4,C,8,6.0,0.0,False,evidence,Linear EQ,linear,2.897964638084524,0.724491159521131,0.07096354166666667,9.596279969286305,0.3091162280623492,2,0.0,0.0,0.10905057072347807,0.10905057072347807
4,C,8,6.0,0.0,False,evidence,DBP-like,dbp_like,2.936191195482749,0.7340477988706873,0.06795247395833333,9.756862443548638,0.31319372751815994,1,0.0,0.0,0.10972608257331558,0.10575812819019736
4,C,8,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.0638893534373928,0.7659723383593482,0.055623372395833336,10.844599628532222,0.3268148643666552,60,0.008919300002162345,0.0,0.10905057072347807,0.07978368212860786
4,C,8,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.306095830654672,0.826523957663668,0.0386962890625,11.701857547945098,0.35265022193649836,7538,2.4418040000018664,0.007659199996851385,0.10972608257331558,0.0675793865569694
4,C,10,-2.0,0.0,False,evidence,Raw,raw,3.8676289570475038,0.9669072392618759,0.008382161458333334,14.398734738095573,0.41254708875173374,0,0.0,0.0,0.0,0.0
4,C,10,-2.0,0.0,False,evidence,Linear EQ,linear,3.867963868403728,0.966990967100932,0.008382161458333334,14.398576300879801,0.412582812629731,2,0.0,0.0,0.03610825122700064,0.03610825122700064
