seed,spans,launch_power_dbm,band,pcs_nu,scenario,display_name,method,shaped,gmi,ngmi,ber,gsnr_db,rate_tbps,entropy_bits_per_symbol,score,ssfm_noise_var,ssfm_signal_power,ssfm_gsnr_db,ssfm_steps_total,parameter_count,train_time_s,inference_time_s,residual_mse_improvement_percent
3,6,2.0,L,0.08,pcs_raw,PCS raw,raw,True,0.0036166127460025566,0.0009041531865006391,0.4708251953125,-2.984946494384207,0.00038577202624027275,3.9985234363217366,-9.56536545894297,1.9677756980723728,0.9896484374999999,-2.984946494384207,24,0,0.0,0.0,
3,6,2.0,L,0.16,pcs_raw,PCS raw,raw,True,0.007362979325251318,0.0018407448313128294,0.4647216796875,-2.9939602366810814,0.0007853844613601406,3.9941028013225788,-9.443346221122694,1.914657800583603,0.9609375,-2.9939602366810814,24,0,0.0,0.0,
3,6,2.0,L,0.24,pcs_raw,PCS raw,raw,True,0.017004509708197446,0.0042511274270493615,0.46966552734375,-3.188483384218962,0.001813814368874394,3.9867651399345525,-9.550920901717074,1.945388185572892,0.93359375,-3.188483384218962,24,0,0.0,0.0,
3,6,2.0,L,0.0,pcs_neural,PCS + Neural,neural,True,0.0008721879847140013,0.00021804699617850032,0.49652099609375,0.002950970614160179,9.303338503616014e-05,4.0,-9.930179339959256,2.0182003400065804,1.015234375,-2.9839796081420356,24,786,0.3163652000002912,0.001985000002605375,49.730224915600566
3,6,2.0,L,0.08,pcs_neural,PCS + Neural,neural,True,0.0038918298544630137,0.0009729574636157534,0.48394775390625,0.006401773818167921,0.00041512851780938815,3.9985234363217366,-9.678219860916283,1.9677756980723728,0.9896484374999999,-2.984946494384207,24,786,0.3024705999996513,0.002325800000107847,49.78133386430484
3,6,2.0,L,0.16,pcs_neural,PCS + Neural,neural,True,0.004903367438153228,0.001225841859538307,0.47662353515625,0.011204494501880598,0.0005230258600696777,3.9941028013225788,-9.531387452539835,1.914657800583603,0.9609375,-2.9939602366810814,24,786,0.3159236999999848,0.0014726999979757238,49.94084356480902
3,6,2.0,L,0.24,pcs_neural,PCS + Neural,neural,True,0.0004693150256269707,0.00011732875640674267,0.47113037109375,-0.015973683195928418,5.006026940021021e-05,3.9867651399345525,-9.423356045765397,1.945388185572892,0.93359375,-3.188483384218962,24,786,0.19669419999991078,0.0014359999986481853,51.833062991943926
3,6,2.0,S,0.0,uniform_raw,Uniform raw,raw,False,0.0,0.0,0.478759765625,-2.9802283620953336,0.0,4.0,-9.724206730604767,2.0164578593500435,1.015234375,-2.9802283620953336,24,0,0.0,0.0,
3,6,2.0,S,0.0,linear_eq,Linear EQ,linear,False,0.0,0.0,0.5078125,-0.0009885283174434678,0.0,4.0,-10.156299426415872,2.0164578593500435,1.015234375,-2.9802283620953336,24,2,0.0,0.0,
3,6,2.0,S,0.0,poly_nlc,Polynomial NLC,poly,False,0.0,0.0,0.49761962890625,-0.022457379427196104,0.0,4.0,-9.95351544709636,2.0164578593500435,1.015234375,-2.9802283620953336,24,60,0.008212700002331985,0.0,
3,6,2.0,S,0.0,dbp_like,DBP-like,dbp,False,0.0,0.0,0.47882080078125,-2.981426523253608,0.0,4.0,-9.72548734178768,2.0164578593500435,1.015234375,-2.9802283620953336,24,1,0.0,0.0,
3,6,2.0,S,0.0,neural_residual,Neural residual,neural,False,0.0,0.0,0.4989013671875,-0.05095921031965268,0.0,4.0,-9.980575304265983,2.0164578593500435,1.015234375,-2.9802283620953336,24,786,0.1713610000006156,0.0021058999991510063,49.05834094825548
3,6,2.0,S,0.0,pcs_raw,PCS raw,raw,True,0.0,0.0,0.478759765625,-2.9802283620953336,0.0,4.0,-9.724206730604767,2.0164578593500435,1.015234375,-2.9802283620953336,24,0,0.0,0.0,
3,6,2.0,S,0.08,pcs_raw,PCS raw,raw,True,0.0,0.0,0.4742431640625,-3.094563627938252,0.0,3.9985234363217366,-9.639591462646912,2.0180750173400517,0.9896484374999999,-3.094563627938252,24,0,0.0,0.0,
3,6,2.0,S,0.16,pcs_raw,PCS raw,raw,True,0.006389056334009213,0.0015972640835023033,0.46942138671875,-3.152769757922071,0.0006814993422943162,3.9941028013225788,-9.545384722928809,1.9859674109074423,0.9609375,-3.152769757922071,24,0,0.0,0.0,
3,6,2.0,S,0.24,pcs_raw,PCS raw,raw,True,0.017682500997471262,0.0044206252493678155,0.46380615234375,-3.1486537291859578,0.001886133439730268,3.9867651399345525,-9.431669599894567,1.9276283660961868,0.93359375,-3.1486537291859578,24,0,0.0,0.0,
3,6,2.0,S,0.0,pcs_neural,PCS + Neural,neural,True,0.0,0.0,0.4989013671875,-0.05095921031965268,0.0,4.0,-9.980575304265983,2.0164578593500435,1.015234375,-2.9802283620953336,24,786,0.1675829000014346,0.0018904999997175764,49.05834094825548
3,6,2.0,S,0.08,pcs_neural,PCS + Neural,neural,True,0.0026029991366296468,0.0006507497841574117,0.48858642578125,-0.000944564801701477,0.00027765324124049567,3.9985234363217366,-9.771498090623844,2.0180750173400517,0.9896484374999999,-3.094563627938252,24,786,0.3594200000006822,0.003074100000958424,50.95010368380733
3,6,2.0,S,0.16,pcs_neural,PCS + Neural,neural,True,0.0016836189537646762,0.00042090473844116905,0.47821044921875,-0.003164904763032157,0.00017958602173489882,3.9941028013225788,-9.564187643591417,1.9859674109074423,0.9609375,-3.152769757922071,24,786,0.22915909999937867,0.0028225000023667235,51.57835775422046
3,6,2.0,S,0.24,pcs_neural,PCS + Neural,neural,True,0.0,0.0,0.47613525390625,-0.036126696430182785,0.0,3.9867651399345525,-9.52451141294651,1.9276283660961868,0.93359375,-3.1486537291859578,24,786,0.20634509999945294,0.001491299997724127,51.16318904877628
3,6,4.0,C,0.0,uniform_raw,Uniform raw,raw,False,0.003495514971845526,0.0008738787429613815,0.4678955078125,-2.9103740840952397,0.0003728549303301894,4.0,-9.503056005524432,1.9842835068967395,1.015234375,-2.9103740840952397,24,0,0.0,0.0,
3,6,4.0,C,0.0,linear_eq,Linear EQ,linear,False,0.00024179819968550564,6.044954992137641e-05,0.5035400390625,0.0012440038664178828,2.5791807966453936e-05,4.0,-10.070712789248713,1.9842835068967395,1.015234375,-2.9103740840952397,24,2,0.0,0.0,
3,6,4.0,C,0.0,poly_nlc,Polynomial NLC,poly,False,0.0029800307957724703,0.0007450076989431176,0.49554443359375,0.00702081838998081,0.0003178699515490636,4.0,-9.910219761003951,1.9842835068967395,1.015234375,-2.9103740840952397,24,60,0.006672299998172093,0.0,
3,6,4.0,C,0.0,dbp_like,DBP-like,dbp,False,0.003412469600608703,0.0008531174001521757,0.46697998046875,-2.9077757842782495,0.0003639967573982617,4.0,-9.484624401831514,1.9842835068967395,1.015234375,-2.9103740840952397,24,1,0.0,0.0,
3,6,4.0,C,0.0,neural_residual,Neural residual,neural,False,0.00038059504208565187,9.514876052141297e-05,0.50201416015625,-0.0034989160889520475,4.0596804489136206e-05,4.0,-10.040417552124959,1.9842835068967395,1.015234375,-2.9103740840952397,24,786,0.2551612999995996,0.001964099999895552,48.794986709427846
3,6,4.0,C,0.0,pcs_raw,PCS raw,raw,True,0.003495514971845526,0.0008738787429613815,0.4678955078125,-2.9103740840952397,0.0003728549303301894,4.0,-9.503056005524432,1.9842835068967395,1.015234375,-2.9103740840952397,24,0,0.0,0.0,
3,6,4.0,C,0.08,pcs_raw,PCS raw,raw,True,0.004809402726132173,0.0012023506815330431,0.474365234375,-3.1200309877893617,0.0005130029574540984,3.9985234363217366,-9.642793233932014,2.029943929342503,0.9896484374999999,-3.1200309877893617,24,0,0.0,0.0,
3,6,4.0,C,0.16,pcs_raw,PCS raw,raw,True,0.005564510077770701,0.0013911275194426753,0.4654541015625,-3.037857466129835,0.0005935477416288749,3.9941028013225788,-9.460381356814862,1.9341087442123093,0.9609375,-3.037857466129835,24,0,0.0,0.0,
3,6,4.0,C,0.24,pcs_raw,PCS raw,raw,True,0.01214941848418638,0.003037354621046595,0.47015380859375,-3.1697099662454242,0.0012959379716465473,3.9867651399345525,-9.560265732215624,1.9369969294046148,0.93359375,-3.1697099662454242,24,0,0.0,0.0,
3,6,4.0,C,0.0,pcs_neural,PCS + Neural,neural,True,0.00038059504208565187,9.514876052141297e-05,0.50201416015625,-0.0034989160889520475,4.0596804489136206e-05,4.0,-10.040417552124959,1.9842835068967395,1.015234375,-2.9103740840952397,24,786,0.2775242999996408,0.0017534999969939236,48.794986709427846
3,6,4.0,C,0.08,pcs_neural,PCS + Neural,neural,True,0.0013510245867913717,0.00033775614669784293,0.4873046875,0.0011635245281375194,0.00014410928925774632,3.9985234363217366,-9.745891464484336,2.029943929342503,0.9896484374999999,-3.1200309877893617,24,786,0.3189903999991657,0.001400399996782653,51.26055845234525
3,6,4.0,C,0.16,pcs_neural,PCS + Neural,neural,True,0.005396864379730748,0.001349216094932687,0.47454833984375,0.012707819758184132,0.0005756655338379466,3.9941028013225788,-9.489755740353253,1.9341087442123093,0.9609375,-3.037857466129835,24,786,0.2989981999999145,0.0016548000021430198,50.46142937296108
3,6,4.0,C,0.24,pcs_neural,PCS + Neural,neural,True,0.0021889844662595914,0.0005472461165648979,0.4693603515625,-0.0017476406868336197,0.0002334916764010231,3.9867651399345525,-9.38706092160794,1.9369969294046148,0.93359375,-3.1697099662454242,24,786,0.3512583999981871,0.0026354000001447275,51.78260233254351
3,6,4.0,L,0.0,uniform_raw,Uniform raw,raw,False,0.0016672557138670552,0.0004168139284667638,0.47265625,-2.9406463840173953,0.00017784060947915255,4.0,-9.59997947859139,1.9981631827281476,1.015234375,-2.9406463840173953,24,0,0.0,0.0,
3,6,4.0,L,0.0,linear_eq,Linear EQ,linear,False,0.00027944604690566255,6.986151172641564e-05,0.50054931640625,0.0003357446023042308,2.980757833660401e-05,4.0,-10.010939733316548,1.9981631827281476,1.015234375,-2.9406463840173953,24,2,0.0,0.0,
3,6,4.0,L,0.0,poly_nlc,Polynomial NLC,poly,False,0.0017696837876759464,0.0004424209469189866,0.49700927734375,-0.00264005494851729,0.0001887662706854343,4.0,-9.94012878335174,1.9981631827281476,1.015234375,-2.9406463840173953,24,60,0.012096799997380003,0.0,
3,6,4.0,L,0.0,dbp_like,DBP-like,dbp,False,0.001422448698942258,0.0003556121747355645,0.474609375,-2.94558667222209,0.00015172786122050753,4.0,-9.639315105749883,1.9981631827281476,1.015234375,-2.9406463840173953,24,1,0.0,0.0,
