scenario_group,spans,launch_power_dbm,pcs_nu,shaped,stress_name,display_name,scenario,n_bands,bands,n_seeds,symbol_entropy_bits_mean,symbol_entropy_bits_std,symbol_entropy_bits_ci95,conditional_bit_entropy_sum_mean,conditional_bit_entropy_sum_std,conditional_bit_entropy_sum_ci95,bmd_gmi_bits_per_symbol_mean,bmd_gmi_bits_per_symbol_std,bmd_gmi_bits_per_symbol_ci95,gmi_mean,gmi_std,gmi_ci95,ngmi_mean,ngmi_std,ngmi_ci95,ber_mean,ber_std,ber_ci95,gsnr_db_mean,gsnr_db_std,gsnr_db_ci95,air_tbps_mean,air_tbps_std,air_tbps_ci95,air_tbps_per_channel_mean,air_tbps_per_channel_std,air_tbps_per_channel_ci95,rate_tbps_mean,rate_tbps_std,rate_tbps_ci95,rate_tbps_per_channel_mean,rate_tbps_per_channel_std,rate_tbps_per_channel_ci95
C+S,8,0.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,2,C+S,7,4.0,0.0,0.0,0.24663542416286152,0.004150560576520615,0.003074778304355078,3.7533645758371383,0.004150560576520579,0.003074778304355051,3.7533645758371383,0.004150560576520579,0.003074778304355051,0.9383411439592846,0.0010376401441301447,0.0007686945760887627,0.015958513532366072,0.00038212311509708264,0.0002830807651717337,13.237587010090921,0.023289596466119198,0.017253174507632033,0.9608613314143074,0.001062543507589314,0.0007871432459149269,0.4804306657071537,0.000531271753794657,0.00039357162295746345,0.9608613314143074,0.001062543507589314,0.0007871432459149269,0.4804306657071537,0.000531271753794657,0.00039357162295746345
C+S,8,0.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.996679855921233,0.0,0.0,0.22683362958519063,0.0057424603916606705,0.004254074190792356,3.769846226336042,0.005742460391660576,0.004254074190792286,3.769846226336042,0.005742460391660576,0.004254074190792286,0.9432915926037023,0.001435615097915144,0.0010635185476980714,0.01434326171875,0.0002598478144214844,0.00019249795479121503,13.202923313695916,0.02948388684370201,0.021841969036161292,0.9650806339420267,0.0014700698602650836,0.0010890429928428077,0.48254031697101335,0.0007350349301325418,0.0005445214964214038,0.9650806339420267,0.0014700698602650836,0.0010890429928428077,0.48254031697101335,0.0007350349301325418,0.0005445214964214038
C+S,8,0.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.994102801322579,4.796711693331816e-16,3.553453750400821e-16,0.21474918237031362,0.0084431077388894,0.006254741743495341,3.779353618952265,0.008443107738889446,0.006254741743495377,3.779353618952265,0.008443107738889446,0.006254741743495377,0.9463127044074214,0.0021107769347223615,0.0015636854358738442,0.013617379324776786,0.0006251050656427583,0.00046308431315368446,13.212246528560186,0.05312830271455757,0.039357997437269594,0.9675145264517798,0.0021614355811556784,0.0016012138863348015,0.4837572632258899,0.0010807177905778392,0.0008006069431674008,0.9675145264517798,0.0021614355811556784,0.0016012138863348015,0.4837572632258899,0.0010807177905778392,0.0008006069431674008
C+S,8,0.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.9907962143176587,4.796711693331816e-16,3.553453750400821e-16,0.21218635719686624,0.004939841351709377,0.0036594856851661257,3.778609857120793,0.004939841351709291,0.003659485685166062,3.778609857120793,0.004939841351709291,0.003659485685166062,0.9469534107007834,0.0012349603379273229,0.0009148714212915155,0.013650076729910714,0.0003109521509129658,0.00023035657706777342,13.186872796453747,0.04356400629439469,0.03227266749521383,0.9673241234229231,0.0012645993860375844,0.0009368283354025162,0.48366206171146153,0.0006322996930187922,0.0004684141677012581,0.9673241234229231,0.0012645993860375844,0.0009368283354025162,0.48366206171146153,0.0006322996930187922,0.0004684141677012581
C+S,8,0.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.986765139934552,4.796711693331816e-16,3.553453750400821e-16,0.20729796201203202,0.003901982395806251,0.0028906290110474954,3.77946717792252,0.003901982395806243,0.002890629011047489,3.77946717792252,0.003901982395806243,0.002890629011047489,0.948175509496992,0.0009754955989515891,0.0007226572527618934,0.013227190290178572,0.0003070049869070336,0.00022743247705154246,13.1835461972484,0.028991128523072753,0.021476928563765298,0.9675435975481653,0.0009989074933264527,0.0007400010268281977,0.48377179877408266,0.0004994537466632263,0.00037000051341409883,0.9675435975481653,0.0009989074933264527,0.0007400010268281977,0.48377179877408266,0.0004994537466632263,0.00037000051341409883
C+S,8,0.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.982015709386645,9.593423386663633e-16,7.106907500801642e-16,0.20064795632468369,0.00636756923582575,0.004717161303114549,3.781367753061962,0.006367569235825777,0.004717161303114568,3.781367753061962,0.006367569235825777,0.004717161303114568,0.9498380109188291,0.0015918923089564443,0.001179290325778642,0.012815202985491072,0.00046628261009680055,0.00034542699155726416,13.17275896946539,0.033434360044936655,0.024768520538579076,0.9680301447838625,0.001630097724371391,0.0012075932935973236,0.48401507239193126,0.0008150488621856955,0.0006037966467986618,0.9680301447838625,0.001630097724371391,0.0012075932935973236,0.48401507239193126,0.0008150488621856955,0.0006037966467986618
C+S,8,0.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.976555119443372,0.0,0.0,0.19545725172974288,0.005002568259099104,0.0037059544284564366,3.781097867713629,0.005002568259099211,0.003705954428456516,3.781097867713629,0.005002568259099211,0.003705954428456516,0.9511356870675642,0.0012506420647748027,0.000926488607114129,0.012477329799107142,0.00026188786782958384,0.00019400924750536885,13.168552460354089,0.01528363478656745,0.011322275096830101,0.9679610541346891,0.001280657474329407,0.0009487243336848748,0.48398052706734457,0.0006403287371647035,0.0004743621668424374,0.9679610541346891,0.001280657474329407,0.0009487243336848748,0.48398052706734457,0.0006403287371647035,0.0004743621668424374
C+S,8,0.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.970391608345835,0.0,0.0,0.19129692317658714,0.006445428533808049,0.004774840278234814,3.7790946851692473,0.006445428533808025,0.004774840278234797,3.7790946851692473,0.006445428533808025,0.004774840278234797,0.9521757692058532,0.001611357133452026,0.0011937100695587138,0.0123748779296875,0.0004966339314263567,0.00036791156505332467,13.144726070545193,0.028854246431823223,0.02137552489149758,0.9674482394033274,0.0016500297046548858,0.0012223591112281312,0.4837241197016637,0.0008250148523274429,0.0006111795556140656,0.9674482394033274,0.0016500297046548858,0.0012223591112281312,0.4837241197016637,0.0008250148523274429,0.0006111795556140656
C+S,8,2.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,2,C+S,7,4.0,0.0,0.0,0.3776235434169185,0.009749008120704278,0.00722216628474115,3.622376456583081,0.009749008120704292,0.007222166284741161,3.622376456583081,0.009749008120704292,0.007222166284741161,0.9055941141457703,0.002437252030176073,0.0018055415711852902,0.02423095703125,0.0006957405465806883,0.0005154118097174621,12.484979644378646,0.06528270037579566,0.048362101230547495,0.9273283728852688,0.002495746078900297,0.0018488745688937359,0.4636641864426344,0.0012478730394501485,0.0009244372844468679,0.9273283728852688,0.002495746078900297,0.0018488745688937359,0.4636641864426344,0.0012478730394501485,0.0009244372844468679
C+S,8,2.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.996679855921233,0.0,0.0,0.34837401792992767,0.006251052018144579,0.0046308441403109125,3.6483058379913054,0.006251052018144541,0.004630844140310885,3.6483058379913054,0.006251052018144541,0.004630844140310885,0.9129064955175181,0.0015627630045361354,0.0011577110350777212,0.021909441266741072,0.000602572688720171,0.0004463920947340701,12.442326852182072,0.03179612089481178,0.023554895992380614,0.9339662945257741,0.0016002693166449994,0.0011854960999195842,0.46698314726288703,0.0008001346583224997,0.0005927480499597921,0.9339662945257741,0.0016002693166449994,0.0011854960999195842,0.46698314726288703,0.0008001346583224997,0.0005927480499597921
C+S,8,2.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.994102801322579,4.796711693331816e-16,3.553453750400821e-16,0.34171641846023565,0.012248002748714536,0.009073447412493572,3.652386382862343,0.012248002748714416,0.009073447412493486,3.652386382862343,0.012248002748714416,0.009073447412493486,0.914570895384941,0.003062000687178604,0.0022683618531233714,0.021360124860491072,0.0005495585558787988,0.0004071186755224666,12.413092828659915,0.031239588282680607,0.023142610863685666,0.9350109140127597,0.0031354887036709046,0.0023228025375983427,0.46750545700637985,0.0015677443518354523,0.0011614012687991713,0.9350109140127597,0.0031354887036709046,0.0023228025375983427,0.46750545700637985,0.0015677443518354523,0.0011614012687991713
C+S,8,2.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.9907962143176587,4.796711693331816e-16,3.553453750400821e-16,0.332187121647737,0.00877639845536799,0.006501646961520229,3.6586090926699226,0.00877639845536788,0.006501646961520147,3.6586090926699226,0.00877639845536788,0.006501646961520147,0.9169532195880656,0.0021940996138419704,0.0016254117403800372,0.02056884765625,0.0005102006072174221,0.0003779618991264045,12.392272617497301,0.039919008219584565,0.02957241513334193,0.9366039277235,0.0022467580045742045,0.001664421622149178,0.46830196386175,0.0011233790022871022,0.000832210811074589,0.9366039277235,0.0022467580045742045,0.001664421622149178,0.46830196386175,0.0011233790022871022,0.000832210811074589
C+S,8,2.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.986765139934552,4.796711693331816e-16,3.553453750400821e-16,0.32894476907339687,0.0070073459743419915,0.005191114543635581,3.6578203708611556,0.0070073459743419005,0.0051911145436355135,3.6578203708611556,0.0070073459743419005,0.0051911145436355135,0.9177638077316507,0.0017518364935855274,0.0012977786359089172,0.020435878208705356,0.0004938691425749229,0.00036586338080934523,12.379824692450724,0.026700976584498312,0.019780360265439573,0.9364020149404558,0.0017938805694315825,0.001328925323170733,0.4682010074702279,0.0008969402847157912,0.0006644626615853665,0.9364020149404558,0.0017938805694315825,0.001328925323170733,0.4682010074702279,0.0008969402847157912,0.0006644626615853665
C+S,8,2.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.982015709386645,9.593423386663633e-16,7.106907500801642e-16,0.32507938258153607,0.014060586682991911,0.010416228382241688,3.6569363268051096,0.014060586682991804,0.010416228382241608,3.6569363268051096,0.014060586682991804,0.010416228382241608,0.9187301543546161,0.003515146670747951,0.002604057095560402,0.020036969866071428,0.0006307639981089867,0.00046727650899137447,12.330017495000044,0.03675328585002012,0.02722721518261427,0.936175699662108,0.0035995101908459053,0.002666554465853854,0.468087849831054,0.0017997550954229526,0.001333277232926927,0.936175699662108,0.0035995101908459053,0.002666554465853854,0.468087849831054,0.0017997550954229526,0.001333277232926927
C+S,8,2.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.976555119443372,0.0,0.0,0.3168891403836137,0.011014460085290265,0.008159626219171089,3.6596659790597577,0.011014460085290351,0.008159626219171153,3.6596659790597577,0.011014460085290351,0.008159626219171153,0.9207777149040967,0.002753615021322588,0.0020399065547927883,0.019991193498883928,0.0007017068209971347,0.0005198316876581178,12.338192197529793,0.04788622257160929,0.0354746101222145,0.9368744906392982,0.002819701781834307,0.002088864312107798,0.4684372453196491,0.0014098508909171535,0.001044432156053899,0.9368744906392982,0.002819701781834307,0.002088864312107798,0.4684372453196491,0.0014098508909171535,0.001044432156053899
C+S,8,2.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.970391608345835,0.0,0.0,0.3197681596693909,0.010996385361923388,0.008146236276718477,3.650623448676444,0.010996385361923346,0.008146236276718446,3.650623448676444,0.010996385361923346,0.008146236276718446,0.9200579600826523,0.0027490963404808574,0.0020365590691796267,0.019975934709821428,0.0008318222912649498,0.000616222576952358,12.272437529625625,0.06413292264615736,0.04751033396857294,0.9345596028611697,0.002815074652652393,0.0020854364868399342,0.46727980143058484,0.0014075373263261965,0.0010427182434199671,0.9345596028611697,0.002815074652652393,0.0020854364868399342,0.46727980143058484,0.0014075373263261965,0.0010427182434199671
C+S,8,4.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,2,C+S,7,4.0,0.0,0.0,0.7141523836286682,0.014235139889727163,0.010545539207401377,3.2858476163713317,0.014235139889727147,0.010545539207401365,3.2858476163713317,0.014235139889727147,0.010545539207401365,0.8214619040928329,0.0035587849724317867,0.002636384801850341,0.045139857700892856,0.0005168289699102838,0.00038287225892616266,10.93060938375459,0.051455196461076734,0.03811854297943436,0.8411769897910609,0.003644195811770162,0.002699658037094759,0.42058849489553046,0.001822097905885081,0.0013498290185473794,0.8411769897910609,0.003644195811770162,0.002699658037094759,0.42058849489553046,0.001822097905885081,0.0013498290185473794
C+S,8,4.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.996679855921233,0.0,0.0,0.6940804064564606,0.009879511337897967,0.007318844420977889,3.3025994494647724,0.00987951133789797,0.007318844420977892,3.3025994494647724,0.00987951133789797,0.007318844420977892,0.8264798983858849,0.0024698778344744926,0.001829711105244473,0.04299054827008929,0.0009043909353717212,0.0006699821808329055,10.85643201482692,0.040454809763142474,0.029969342471516783,0.8454654590629817,0.002529154902501875,0.0018736241717703362,0.4227327295314908,0.0012645774512509375,0.0009368120858851681,0.8454654590629817,0.002529154902501875,0.0018736241717703362,0.4227327295314908,0.0012645774512509375,0.0009368120858851681
C+S,8,4.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.994102801322579,4.796711693331816e-16,3.553453750400821e-16,0.6934862690643762,0.014424103505039386,0.010685525412629007,3.3006165322582026,0.014424103505039407,0.010685525412629023,3.3006165322582026,0.014424103505039407,0.010685525412629023,0.8266284327339061,0.0036060258762598513,0.002671381353157255,0.042774745396205356,0.0010000703278147283,0.0007408624666723313,10.774597652322806,0.06751948614383016,0.05001913531648491,0.8449578322580998,0.0036925704972901293,0.00273549450563306,0.4224789161290499,0.0018462852486450646,0.00136774725281653,0.8449578322580998,0.0036925704972901293,0.00273549450563306,0.4224789161290499,0.0018462852486450646,0.00136774725281653
C+S,8,4.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.9907962143176587,4.796711693331816e-16,3.553453750400821e-16,0.6797789789631205,0.0061628641668914535,0.004565513665850494,3.3110172353545386,0.006162864166891496,0.004565513665850525,3.3110172353545386,0.006162864166891496,0.004565513665850525,0.83005525525922,0.0015407160417228742,0.0011413784164626315,0.041560581752232144,0.0005977417949642838,0.00044281331855735954,10.780586518809173,0.03818663042382036,0.028289051702509272,0.8476204122507619,0.001577693226724194,0.001168771498457713,0.42381020612538095,0.000788846613362097,0.0005843857492288565,0.8476204122507619,0.001577693226724194,0.001168771498457713,0.42381020612538095,0.000788846613362097,0.0005843857492288565
C+S,8,4.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.986765139934552,4.796711693331816e-16,3.553453750400821e-16,0.6881704448398163,0.005512629552366083,0.0040838131223640715,3.298594695094736,0.005512629552366074,0.0040838131223640654,3.298594695094736,0.005512629552366074,0.0040838131223640654,0.8279573887900459,0.0013781573880915405,0.0010209532805910326,0.04234967912946429,0.00047227181733287853,0.0003498638583684497,10.689716925857008,0.03692730300761412,0.027356128897012843,0.8444402419442524,0.0014112331654057223,0.0010454561593252062,0.4222201209721262,0.0007056165827028612,0.0005227280796626031,0.8444402419442524,0.0014112331654057223,0.0010454561593252062,0.4222201209721262,0.0007056165827028612,0.0005227280796626031
C+S,8,4.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.982015709386645,9.593423386663633e-16,7.106907500801642e-16,0.6895516147451148,0.010150885724919661,0.007519881380248447,3.2924640946415313,0.01015088572491975,0.007519881380248513,3.2924640946415313,0.01015088572491975,0.007519881380248513,0.8276120963137211,0.0025377214312299373,0.0018799703450621283,0.04195295061383929,0.0011767701436836157,0.0008717635221323261,10.632186946097338,0.041968841370815246,0.031090952782594952,0.8428708082282318,0.002598626745579462,0.001925089633343624,0.4214354041141159,0.001299313372789731,0.000962544816671812,0.8428708082282318,0.002598626745579462,0.001925089633343624,0.4214354041141159,0.001299313372789731,0.000962544816671812
C+S,8,4.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.976555119443372,0.0,0.0,0.6778541293780316,0.014492135763138781,0.010735924414726131,3.2987009900653397,0.014492135763138873,0.010735924414726199,3.2987009900653397,0.014492135763138873,0.010735924414726199,0.8305364676554922,0.0036230339407847187,0.00268398110368155,0.04128810337611607,0.0007470798580867024,0.0005534445039207954,10.619740347842257,0.08463568536024575,0.0626989931413217,0.8444674534567271,0.0037099867553635315,0.002748396650169892,0.42223372672836357,0.0018549933776817657,0.001374198325084946,0.8444674534567271,0.0037099867553635315,0.002748396650169892,0.42223372672836357,0.0018549933776817657,0.001374198325084946
C+S,8,4.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.970391608345835,0.0,0.0,0.6780325694974438,0.013693110208989443,0.01014399800063601,3.292359038848391,0.013693110208989476,0.010143998000636034,3.292359038848391,0.013693110208989476,0.010143998000636034,0.830491857625639,0.003423277552247368,0.0025359995001590077,0.041748046875,0.0010088510066534183,0.0007473672845861918,10.5594174638901,0.05007070610725478,0.03709289817217575,0.8428439139451881,0.003505436213501296,0.002596863488162817,0.42142195697259405,0.001752718106750648,0.0012984317440814085,0.8428439139451881,0.003505436213501296,0.002596863488162817,0.42142195697259405,0.001752718106750648,0.0012984317440814085
C+S,8,6.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,2,C+S,7,4.0,0.0,0.0,1.4159469097570123,0.010295111400295254,0.007626725255768411,2.584053090242988,0.01029511140029527,0.007626725255768423,2.584053090242988,0.01029511140029527,0.007626725255768423,0.646013272560747,0.0025737778500738175,0.0019066813139421057,0.09723772321428571,0.001093352206546459,0.0008099666494991839,8.313152260011929,0.06528634023897781,0.04836479767892765,0.6615175911022048,0.0026355485184755894,0.0019524416654767163,0.3307587955511024,0.0013177742592377947,0.0009762208327383582,0.6615175911022048,0.0026355485184755894,0.0019524416654767163,0.3307587955511024,0.0013177742592377947,0.0009762208327383582
C+S,8,6.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.996679855921233,0.0,0.0,1.4339450005475667,0.02252784807679765,0.016688863403702365,2.5627348553736664,0.02252784807679769,0.016688863403702393,2.5627348553736664,0.02252784807679769,0.016688863403702393,0.6415137498631083,0.005631962019199422,0.004172215850925598,0.09675816127232142,0.0016103970258144024,0.001192998811867232,8.097728055689922,0.11692046665295235,0.08661589382245306,0.6560601229756585,0.005767129107660158,0.004272349031347775,0.32803006148782926,0.002883564553830079,0.0021361745156738875,0.6560601229756585,0.005767129107660158,0.004272349031347775,0.32803006148782926,0.002883564553830079,0.0021361745156738875
C+S,8,6.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.994102801322579,4.796711693331816e-16,3.553453750400821e-16,1.4352506889976862,0.014506255751629863,0.01074638464858363,2.5588521123248924,0.014506255751629915,0.010746384648583669,2.5588521123248924,0.014506255751629915,0.010746384648583669,0.6411873277505785,0.0036265639379074793,0.0026865961621459176,0.09647696358816964,0.0018952192921404193,0.0014039980995419173,8.057845403896492,0.05698517541772594,0.04221520872035434,0.6550661407551726,0.0037136014724172706,0.0027510744700374283,0.3275330703775863,0.0018568007362086353,0.0013755372350187142,0.6550661407551726,0.0037136014724172706,0.0027510744700374283,0.3275330703775863,0.0018568007362086353,0.0013755372350187142
C+S,8,6.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.9907962143176587,4.796711693331816e-16,3.553453750400821e-16,1.4441632039435677,0.016806013903442312,0.012450069329264624,2.5466330103740913,0.016806013903442246,0.012450069329264577,2.5466330103740913,0.016806013903442246,0.012450069329264577,0.638959199014108,0.0042015034758605616,0.003112517332316144,0.09630039760044642,0.0014181216946981474,0.0010505592532390935,7.950063411979473,0.0692678824976261,0.051314365461173427,0.6519380506557674,0.0043023395592812295,0.003187217748291742,0.3259690253278837,0.0021511697796406147,0.001593608874145871,0.6519380506557674,0.0043023395592812295,0.003187217748291742,0.3259690253278837,0.0021511697796406147,0.001593608874145871
C+S,8,6.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.986765139934552,4.796711693331816e-16,3.553453750400821e-16,1.442817342678538,0.015192571586574648,0.011254814534214305,2.5439477972560147,0.015192571586574595,0.011254814534214267,2.5439477972560147,0.015192571586574595,0.011254814534214267,0.6392956643303656,0.003798142896643629,0.0028137036335535524,0.09614345005580358,0.0012773538280493346,0.0009462769582713722,7.936543889670091,0.060924468053438374,0.04513347754392325,0.6512506360975397,0.003889298326163115,0.0028812325207588658,0.3256253180487699,0.0019446491630815575,0.0014406162603794329,0.6512506360975397,0.003889298326163115,0.0028812325207588658,0.3256253180487699,0.0019446491630815575,0.0014406162603794329
C+S,8,6.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.982015709386645,9.593423386663633e-16,7.106907500801642e-16,1.4512705418279725,0.012653894287769694,0.009374136072543032,2.5307451675586736,0.012653894287769751,0.009374136072543074,2.5307451675586736,0.012653894287769751,0.009374136072543074,0.6371823645430069,0.003163473571942438,0.0023435340181357685,0.09624372209821429,0.0014001787538048941,0.0010372669366091433,7.8163388547911214,0.05944276801330427,0.04403581879326226,0.6478707628950203,0.0032393969376690746,0.0023997788345710403,0.32393538144751016,0.0016196984688345373,0.0011998894172855201,0.6478707628950203,0.0032393969376690746,0.0023997788345710403,0.32393538144751016,0.0016196984688345373,0.0011998894172855201
C+S,8,6.0,0.32,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.976555119443372,0.0,0.0,1.435437238417304,0.018346047559647406,0.013590942227461328,2.541117881026068,0.0183460475596474,0.013590942227461322,2.541117881026068,0.0183460475596474,0.013590942227461322,0.641140690395674,0.00458651188991185,0.0033977355568653306,0.09464590890066964,0.001446119866038788,0.0010713005888280285,7.854623839282423,0.07562503467310204,0.056023809697986156,0.6505261775426734,0.004696588175269749,0.0034792812102301092,0.3252630887713367,0.0023482940876348745,0.0017396406051150546,0.6505261775426734,0.004696588175269749,0.0034792812102301092,0.3252630887713367,0.0023482940876348745,0.0017396406051150546
C+S,8,6.0,0.36,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.970391608345835,0.0,0.0,1.4568695902169273,0.014957335195696623,0.011080548977133127,2.5135220181289073,0.01495733519569663,0.011080548977133132,2.5135220181289073,0.01495733519569663,0.011080548977133132,0.6357826024457681,0.0037393337989241426,0.0027701372442832718,0.09609331403459821,0.001186752491587336,0.0008791585489473818,7.709696097212821,0.06911392052884327,0.05120030883856028,0.6434616366410004,0.003829077810098334,0.0028366205381460795,0.3217308183205002,0.001914538905049167,0.0014183102690730398,0.6434616366410004,0.003829077810098334,0.0028366205381460795,0.3217308183205002,0.001914538905049167,0.0014183102690730398
C+S,10,-2.0,0.0,False,q3_evidence_cs_penalty,Uniform raw,uniform_raw,2,C+S,7,4.0,0.0,0.0,0.23476511812953085,0.004112569676555572,0.003046634251805587,3.765234881870469,0.004112569676555565,0.003046634251805582,3.765234881870469,0.004112569676555565,0.003046634251805582,0.9413087204676173,0.0010281424191388912,0.0007616585629513955,0.015260968889508928,0.00024404978197359924,0.00018079460857406974,13.351534615778018,0.0463777669374148,0.034357130550095705,0.9639001297588399,0.0010528178371982972,0.0007799383684622828,0.48195006487941994,0.0005264089185991486,0.0003899691842311414,0.9639001297588399,0.0010528178371982972,0.0007799383684622828,0.48195006487941994,0.0005264089185991486,0.0003899691842311414
C+S,10,-2.0,0.12,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.996679855921233,0.0,0.0,0.21528651712732863,0.00525435405440437,0.003892479955906614,3.7813933387939045,0.005254354054404361,0.003892479955906608,3.7813933387939045,0.005254354054404361,0.003892479955906608,0.9461783707181679,0.0013135885136010903,0.000973119988976652,0.013647896902901786,0.0004612982995049185,0.00034173456259796117,13.300968421820404,0.03017798569779735,0.022356164663066024,0.9680366947312395,0.0013451146379275232,0.0009964748687120966,0.48401834736561977,0.0006725573189637616,0.0004982374343560483,0.9680366947312395,0.0013451146379275232,0.0009964748687120966,0.48401834736561977,0.0006725573189637616,0.0004982374343560483
C+S,10,-2.0,0.16,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.994102801322579,4.796711693331816e-16,3.553453750400821e-16,0.20268363162492015,0.005242625571140074,0.0038837913739140878,3.7914191696976585,0.005242625571140112,0.003883791373914115,3.7914191696976585,0.005242625571140112,0.003883791373914115,0.9493290920937699,0.001310656392785028,0.0009709478434785288,0.012826102120535714,0.0002514781057782047,0.00018629758785868294,13.32994852119387,0.029395968671559608,0.02177683834278189,0.9706033074426007,0.001342112146211879,0.0009942505917220213,0.48530165372130035,0.0006710560731059395,0.0004971252958610107,0.9706033074426007,0.001342112146211879,0.0009942505917220213,0.48530165372130035,0.0006710560731059395,0.0004971252958610107
C+S,10,-2.0,0.2,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.9907962143176587,4.796711693331816e-16,3.553453750400821e-16,0.1997262950498999,0.004800282506462109,0.0035560990457867117,3.791069919267759,0.004800282506462108,0.0035560990457867117,3.791069919267759,0.004800282506462108,0.0035560990457867117,0.9500684262375251,0.0012000706266155267,0.0008890247614466777,0.012699672154017858,0.00021247816481190733,0.00015740602727463656,13.318268133073346,0.03461092180015122,0.025640129684373146,0.9705138993325464,0.001228872321654281,0.0009103613557213843,0.4852569496662732,0.0006144361608271404,0.0004551806778606921,0.9705138993325464,0.001228872321654281,0.0009103613557213843,0.4852569496662732,0.0006144361608271404,0.0004551806778606921
C+S,10,-2.0,0.24,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.986765139934552,4.796711693331816e-16,3.553453750400821e-16,0.19401340862342278,0.0065634344223554665,0.004862260263849363,3.7927517313111294,0.006563434422355545,0.00486226026384942,3.7927517313111294,0.006563434422355545,0.00486226026384942,0.9514966478441443,0.001640858605588848,0.0012155650659623268,0.012296404157366072,0.0005687817118810152,0.00042135938877725226,13.288914375571201,0.03350048079775238,0.024817503477745296,0.9709444432156492,0.001680239212123044,0.0012447386275454698,0.4854722216078246,0.000840119606061522,0.0006223693137727349,0.9709444432156492,0.001680239212123044,0.0012447386275454698,0.4854722216078246,0.000840119606061522,0.0006223693137727349
C+S,10,-2.0,0.28,True,q3_evidence_cs_penalty,PCS raw,pcs_raw,2,C+S,7,3.982015709386645,9.593423386663633e-16,7.106907500801642e-16,0.18628801780860652,0.004004171123090935,0.002966331479620548,3.79572769157804,0.004004171123091015,0.002966331479620607,3.79572769157804,0.004004171123091015,0.002966331479620607,0.9534279955478483,0.0010010427807727537,0.0007415828699051518,0.011960710797991072,0.00021694481219564492,0.0001607149659626809,13.30321655211873,0.023225276486632584,0.017205525600016817,0.971706289043978,0.001025067807511289,0.0007593808587828673,0.485853144521989,0.0005125339037556445,0.00037969042939143367,0.971706289043978,0.001025067807511289,0.0007593808587828673,0.485853144521989,0.0005125339037556445,0.00037969042939143367
